Trait	Tissue	TCSC_Cov	TCSC_CovSE	TCSC_CovP	TCSC_CovFDRP	TCSC_PropCov	TCSC_PropCovSE	TCSC_GenomeCov
"BMI,Menarche Age"	Brain Basal Ganglia	-0.003196422	0.004613267	0.244193665	0.7890178	-0.041350871	0.05968004	-0.0773
"BMI,Menarche Age"	Brain Cereb.	0.002080919	0.003610326	0.282179215	0.7890178	0.026920043	0.046705381	-0.0773
"BMI,Menarche Age"	Brain Spinal Cord	-0.000719373	0.002456623	0.384825975	0.9654328	-0.009306254	0.031780376	-0.0773
"BMI,Menarche Age"	Brain Subst. Nigra	-0.003134536	0.002913068	0.140957937	0.7890178	-0.040550267	0.03768523	-0.0773
"BMI,Menarche Age"	Breast	-0.001717378	0.00277977	0.268349289	0.7890178	-0.022217053	0.035960801	-0.0773
"BMI,Menarche Age"	LCLs	-0.000283515	0.001304802	0.41399286	0.9669036	-0.003667719	0.01687971	-0.0773
"BMI,Menarche Age"	Fibroblasts	0.002304217	0.0020608	0.131758343	0.7890178	0.02980876	0.026659767	-0.0773
"BMI,Menarche Age"	Sigmoid Intestine	0.003300606	0.002705749	0.111261021	0.7890178	0.042698659	0.035003227	-0.0773
"BMI,Menarche Age"	Transverse Intestine	0.00218753	0.002617007	0.201608465	0.7890178	0.028299219	0.033855206	-0.0773
"BMI,Menarche Age"	Esophagus Mucosa	0.003369598	0.002913249	0.123708506	0.7890178	0.043591179	0.037687571	-0.0773
"BMI,Menarche Age"	Esophagus Muscularis	0.003488984	0.004920376	0.239134656	0.7890178	0.045135628	0.06365299	-0.0773
"BMI,Menarche Age"	Heart A. Appen.	-0.002609681	0.003668284	0.238412857	0.7890178	-0.033760422	0.047455163	-0.0773
"BMI,Menarche Age"	Heart Left Vent.	-0.002526773	0.002585311	0.164196049	0.7890178	-0.032687881	0.033445157	-0.0773
"BMI,Menarche Age"	Liver	-0.005166268	0.003209908	0.053756188	0.7890178	-0.066833998	0.041525324	-0.0773
"BMI,Menarche Age"	Lung	-0.001328445	0.002372004	0.28772215	0.7890178	-0.01718557	0.030685695	-0.0773
"BMI,Menarche Age"	Min. Salivary Gland	-0.000281329	0.001561774	0.428523565	0.9669036	-0.003639444	0.02020406	-0.0773
"BMI,Menarche Age"	Muscle Skeletal	-0.001607596	0.002957226	0.293352781	0.7890178	-0.020796844	0.038256477	-0.0773
"BMI,Menarche Age"	Tibial Nerve	-0.003525333	0.003212002	0.136200515	0.7890178	-0.045605862	0.041552423	-0.0773
"BMI,Menarche Age"	Ovary	0.00045562	0.002735842	0.433866989	0.9669036	0.005894182	0.03539252	-0.0773
"BMI,Menarche Age"	Pancreas	-0.002320574	0.00218145	0.143715075	0.7890178	-0.030020368	0.02822057	-0.0773
"BMI,Menarche Age"	Pituitary	0.002099318	0.002476985	0.198350035	0.7890178	0.027158058	0.032043793	-0.0773
"BMI,Menarche Age"	Prostate	0.002196459	0.002160858	0.154701502	0.7890178	0.028414735	0.027954176	-0.0773
"BMI,Menarche Age"	Skin (sun unexposed)	0.005067151	0.004005049	0.102901458	0.7890178	0.065551761	0.051811756	-0.0773
"BMI,Menarche Age"	Skin (sun exposed)	-0.005003726	0.005196119	0.167780371	0.7890178	-0.064731254	0.067220171	-0.0773
"BMI,Menarche Age"	Spleen	0.005205616	0.002462811	0.017270929	0.6735662	0.067343023	0.031860425	-0.0773
"BMI,Menarche Age"	Stomach	0.006424285	0.002193808	0.001703712	0.1328896	0.083108471	0.028380438	-0.0773
"BMI,Menarche Age"	Testis	1.94E-05	0.002993297	0.497411555	0.9948231	0.000251248	0.038723119	-0.0773
"BMI,Menarche Age"	Thyroid	0.00029559	0.002383146	0.450644408	0.9763962	0.00382393	0.030829834	-0.0773
"BMI,Menarche Age"	Uterus	0.001256328	0.001577916	0.212959418	0.7890178	0.01625263	0.020412882	-0.0773
"BMI,Menarche Age"	Vagina	-0.002992092	0.001603654	0.031034963	0.7890178	-0.038707523	0.020745851	-0.0773
"BMI,Menarche Age"	Whole Blood	-0.003569083	0.003774823	0.172202675	0.7890178	-0.046171832	0.048833413	-0.0773
"BMI,Menarche Age"	AllTissues	-0.003886372	0.005103854	0.223191681	1	-0.050276481	0.066026569	-0.0773
"BMI,WHRadjBMI"	Adipose Sub.	-0.006691835	0.002791872	0.008267244	0.2200196	-0.391335385	0.163267377	-0.0171
"BMI,WHRadjBMI"	Adipose Visc.	-0.002821232	0.002751695	0.15261776	0.8435526	-0.164984317	0.160917826	-0.0171
"BMI,WHRadjBMI"	Adrenal Gland	0.001059632	0.001266025	0.201303196	0.8435526	0.061966775	0.074036555	-0.0171
"BMI,WHRadjBMI"	Aorta Artery	0.001059063	0.003992884	0.395413244	0.9662398	0.061933487	0.233501979	-0.0171
"BMI,WHRadjBMI"	Coronary Artery	0.001079551	0.00304424	0.361436781	0.9397356	0.063131655	0.178025722	-0.0171
"BMI,WHRadjBMI"	Tibial Artery	0.001015245	0.002685783	0.352712642	0.9397356	0.059371064	0.157063337	-0.0171
"BMI,WHRadjBMI"	Brain Limbic	0.000189864	0.002766984	0.472647038	0.978492	0.011103134	0.161811943	-0.0171
"BMI,WHRadjBMI"	Brain Cortex	-0.003980436	0.001745268	0.011283058	0.2200196	-0.23277404	0.102062476	-0.0171
"BMI,WHRadjBMI"	Brain Basal Ganglia	-0.001526725	0.001832693	0.202408275	0.8435526	-0.08928217	0.107175048	-0.0171
"BMI,WHRadjBMI"	Brain Cereb.	0.005698972	0.002342638	0.007493042	0.2200196	0.33327321	0.136996396	-0.0171
"BMI,WHRadjBMI"	Brain Spinal Cord	0.000304532	0.001771457	0.431753882	0.9662398	0.017808913	0.103594001	-0.0171
"BMI,WHRadjBMI"	Brain Subst. Nigra	0.002549557	0.00340669	0.227110305	0.8435526	0.149096905	0.199221623	-0.0171
"BMI,WHRadjBMI"	Breast	0.001992448	0.002563754	0.218532077	0.8435526	0.116517407	0.149927107	-0.0171
"BMI,WHRadjBMI"	LCLs	-0.001302216	0.001671252	0.21793509	0.8435526	-0.07615301	0.097734063	-0.0171
"BMI,WHRadjBMI"	Fibroblasts	-0.0045663	0.001926078	0.008875375	0.2200196	-0.267035096	0.112636121	-0.0171
"BMI,WHRadjBMI"	Sigmoid Intestine	0.000324874	0.00194193	0.433569141	0.9662398	0.0189985	0.113563164	-0.0171
"BMI,WHRadjBMI"	Transverse Intestine	0.00106681	0.001980882	0.295097591	0.9207045	0.062386575	0.115841061	-0.0171
"BMI,WHRadjBMI"	Esophagus Mucosa	8.35E-06	0.002028619	0.498357962	0.9967159	0.000488291	0.118632667	-0.0171
"BMI,WHRadjBMI"	Esophagus Muscularis	-0.004036091	0.00327901	0.109182582	0.8435526	-0.236028689	0.191754975	-0.0171
"BMI,WHRadjBMI"	Heart A. Appen.	0.002195616	0.003721935	0.277624663	0.9022802	0.128398594	0.217657022	-0.0171
"BMI,WHRadjBMI"	Heart Left Vent.	-0.005986325	0.007843157	0.222655799	0.8435526	-0.350077508	0.458664156	-0.0171
"BMI,WHRadjBMI"	Liver	0.001128021	0.00134835	0.201410365	0.8435526	0.065966166	0.078850856	-0.0171
"BMI,WHRadjBMI"	Lung	0.002187236	0.001591847	0.08471714	0.8225775	0.127908549	0.093090487	-0.0171
"BMI,WHRadjBMI"	Min. Salivary Gland	-0.000532027	0.001238112	0.333704012	0.9397356	-0.031112667	0.072404197	-0.0171
"BMI,WHRadjBMI"	Muscle Skeletal	-0.003342152	0.002167034	0.061503943	0.6853296	-0.195447492	0.12672712	-0.0171
"BMI,WHRadjBMI"	Tibial Nerve	0.001838495	0.002950025	0.266572169	0.9022802	0.107514329	0.172516091	-0.0171
"BMI,WHRadjBMI"	Ovary	0.000107532	0.001840207	0.47670122	0.978492	0.006288408	0.107614436	-0.0171
"BMI,WHRadjBMI"	Pancreas	-0.002304625	0.002159672	0.142959334	0.8435526	-0.13477338	0.126296634	-0.0171
"BMI,WHRadjBMI"	Pituitary	-0.000623381	0.001732681	0.359506363	0.9397356	-0.036455048	0.101326346	-0.0171
"BMI,WHRadjBMI"	Prostate	-0.000928438	0.001467762	0.263512696	0.9022802	-0.054294609	0.085834045	-0.0171
"BMI,WHRadjBMI"	Skin (sun unexposed)	-0.001346499	0.003160614	0.335044954	0.9397356	-0.078742661	0.184831246	-0.0171
"BMI,WHRadjBMI"	Skin (sun exposed)	0.007826987	0.004958946	0.057241796	0.6853296	0.457718566	0.289996834	-0.0171
"BMI,WHRadjBMI"	Spleen	-0.003280381	0.002502016	0.094912784	0.8225775	-0.191835143	0.146316703	-0.0171
"BMI,WHRadjBMI"	Stomach	0.004179168	0.002088663	0.022702572	0.3541601	0.244395767	0.122144038	-0.0171
"BMI,WHRadjBMI"	Testis	0.000454494	0.001918705	0.406376751	0.9662398	0.026578596	0.112204993	-0.0171
"BMI,WHRadjBMI"	Thyroid	-0.001759423	0.001978526	0.186931867	0.8435526	-0.102890234	0.115703298	-0.0171
"BMI,WHRadjBMI"	Uterus	-0.000291975	0.001690365	0.431432138	0.9662398	-0.017074583	0.098851737	-0.0171
"BMI,WHRadjBMI"	Vagina	-0.001951308	0.002538076	0.221001909	0.8435526	-0.114111582	0.1484255	-0.0171
"BMI,WHRadjBMI"	Whole Blood	-0.000126093	0.001518211	0.466904369	0.978492	-0.007373876	0.088784296	-0.0171
"BMI,WHRadjBMI"	AllTissues	-0.01113102	0.003227972	0.000282063	1	-0.6509366	0.18877027	-0.0171
"BMI,FEV1/FVC"	Adipose Sub.	-0.001580385	0.003398229	0.320943741	0.8940576	-0.039411107	0.084743877	0.0401
"BMI,FEV1/FVC"	Adipose Visc.	-0.000333075	0.002809975	0.452822697	0.9598171	-0.0083061	0.070074186	0.0401
"BMI,FEV1/FVC"	Adrenal Gland	0.000114618	0.001790063	0.474473026	0.9598171	0.002858314	0.044639972	0.0401
"BMI,FEV1/FVC"	Aorta Artery	0.004545801	0.005573308	0.207353637	0.6738993	0.113361625	0.138985238	0.0401
"BMI,FEV1/FVC"	Coronary Artery	0.006315616	0.004244178	0.068366784	0.5925121	0.157496647	0.105839848	0.0401
"BMI,FEV1/FVC"	Tibial Artery	-0.006712336	0.002711191	0.006647115	0.172825	-0.167389923	0.067610751	0.0401
"BMI,FEV1/FVC"	Brain Limbic	0.007390871	0.003833368	0.026925331	0.3000251	0.18431099	0.095595207	0.0401
"BMI,FEV1/FVC"	Brain Cortex	-0.001838891	0.001715864	0.141927476	0.6719832	-0.045857622	0.042789621	0.0401
"BMI,FEV1/FVC"	Brain Basal Ganglia	-0.005107431	0.002528696	0.021702668	0.3000251	-0.127367348	0.063059747	0.0401
"BMI,FEV1/FVC"	Brain Cereb.	0.000980026	0.003058961	0.37434057	0.9124551	0.02443956	0.076283309	0.0401
"BMI,FEV1/FVC"	Brain Spinal Cord	-0.001156289	0.003079604	0.353656704	0.8992762	-0.028835129	0.076798098	0.0401
"BMI,FEV1/FVC"	Brain Subst. Nigra	0.00411448	0.004677588	0.189533736	0.6719832	0.102605491	0.116648075	0.0401
"BMI,FEV1/FVC"	Breast	0.000857185	0.003315351	0.397991165	0.9407064	0.021376172	0.082677075	0.0401
"BMI,FEV1/FVC"	LCLs	0.000849993	0.002055461	0.339609437	0.8992762	0.021196841	0.05125838	0.0401
"BMI,FEV1/FVC"	Fibroblasts	0.002400208	0.001915916	0.105144206	0.6719832	0.059855548	0.047778455	0.0401
"BMI,FEV1/FVC"	Sigmoid Intestine	0.003394821	0.003169542	0.142067643	0.6719832	0.084658864	0.079040954	0.0401
"BMI,FEV1/FVC"	Transverse Intestine	-0.001768096	0.002120454	0.202188683	0.6738993	-0.044092162	0.052879143	0.0401
"BMI,FEV1/FVC"	Esophagus Mucosa	-0.00663859	0.002389612	0.002733855	0.1066203	-0.165550871	0.059591314	0.0401
"BMI,FEV1/FVC"	Esophagus Muscularis	-0.002052066	0.003311169	0.267714289	0.8352686	-0.051173716	0.082572799	0.0401
"BMI,FEV1/FVC"	Heart A. Appen.	0.002949647	0.003045793	0.166414046	0.6719832	0.073557271	0.07595493	0.0401
"BMI,FEV1/FVC"	Heart Left Vent.	-0.005347258	0.005991983	0.186088738	0.6719832	-0.133348078	0.149426011	0.0401
"BMI,FEV1/FVC"	Liver	-0.001849078	0.0016698	0.134068187	0.6719832	-0.046111664	0.04164091	0.0401
"BMI,FEV1/FVC"	Lung	-0.003589722	0.001961682	0.033630929	0.3279016	-0.089519253	0.048919755	0.0401
"BMI,FEV1/FVC"	Min. Salivary Gland	-0.003140233	0.001507146	0.018599995	0.3000251	-0.07831005	0.037584691	0.0401
"BMI,FEV1/FVC"	Muscle Skeletal	0.000901064	0.002465935	0.357404642	0.8992762	0.022470433	0.061494635	0.0401
"BMI,FEV1/FVC"	Tibial Nerve	0.010540421	0.003778487	0.002638758	0.1066203	0.26285338	0.094226597	0.0401
"BMI,FEV1/FVC"	Ovary	0.000194569	0.001950791	0.460275901	0.9598171	0.004852102	0.048648157	0.0401
"BMI,FEV1/FVC"	Pancreas	-0.000129344	0.002567211	0.479908527	0.9598171	-0.003225541	0.064020214	0.0401
"BMI,FEV1/FVC"	Pituitary	0.002101959	0.002255914	0.175731538	0.6719832	0.052417934	0.056257198	0.0401
"BMI,FEV1/FVC"	Prostate	-0.003595173	0.001823464	0.02432668	0.3000251	-0.089655181	0.045472922	0.0401
"BMI,FEV1/FVC"	Skin (sun unexposed)	-0.004866819	0.005033449	0.16679819	0.6719832	-0.121367046	0.125522429	0.0401
"BMI,FEV1/FVC"	Skin (sun exposed)	0.010501658	0.008694769	0.113559524	0.6719832	0.261886742	0.216827155	0.0401
"BMI,FEV1/FVC"	Spleen	-0.002234148	0.002221797	0.157313823	0.6719832	-0.055714423	0.055406406	0.0401
"BMI,FEV1/FVC"	Stomach	0.000421987	0.002553701	0.434375538	0.9598171	0.010523356	0.063683321	0.0401
"BMI,FEV1/FVC"	Testis	0.000263388	0.002246226	0.453327776	0.9598171	0.006568283	0.05601562	0.0401
"BMI,FEV1/FVC"	Thyroid	-0.002674218	0.002167778	0.10867201	0.6719832	-0.066688718	0.054059307	0.0401
"BMI,FEV1/FVC"	Uterus	-0.001579249	0.001590046	0.160303945	0.6719832	-0.03938277	0.039652028	0.0401
"BMI,FEV1/FVC"	Vagina	0.001574401	0.003242719	0.31365417	0.8940576	0.039261876	0.080865811	0.0401
"BMI,FEV1/FVC"	Whole Blood	-0.0009988	0.001809165	0.290447526	0.8713426	-0.024907726	0.045116333	0.0401
"BMI,FEV1/FVC"	AllTissues	0.003221514	0.003373049	0.169769982	1	0.080337006	0.084115947	0.0401
"Myopia,BMI"	Adipose Sub.	-0.000612252	0.002752426	0.41198537	0.9326835	-0.027090787	0.121788742	0.0226
"Myopia,BMI"	Adipose Visc.	0.005915088	0.003420841	0.04189267	0.816907	0.261729559	0.15136464	0.0226
"Myopia,BMI"	Adrenal Gland	0.003563977	0.001888356	0.02955705	0.7708451	0.157698084	0.083555567	0.0226
"Myopia,BMI"	Aorta Artery	-0.002824025	0.004412256	0.26107296	0.9326835	-0.12495686	0.195232571	0.0226
"Myopia,BMI"	Coronary Artery	-0.002193003	0.002552359	0.19511336	0.9326835	-0.097035527	0.11293624	0.0226
"Myopia,BMI"	Tibial Artery	-0.000512857	0.00331893	0.438598	0.9326835	-0.022692783	0.14685533	0.0226
"Myopia,BMI"	Brain Limbic	-0.000744643	0.002336687	0.37498663	0.9326835	-0.032948802	0.10339324	0.0226
"Myopia,BMI"	Brain Cortex	0.000212835	0.001857329	0.45438429	0.9326835	0.009417473	0.082182693	0.0226
"Myopia,BMI"	Brain Basal Ganglia	-0.002604575	0.002264047	0.12498822	0.9326835	-0.115246662	0.100179068	0.0226
"Myopia,BMI"	Brain Cereb.	0.004623602	0.003342925	0.083317	0.9326835	0.204584171	0.147917049	0.0226
"Myopia,BMI"	Brain Spinal Cord	-0.001861364	0.001942059	0.16891829	0.9326835	-0.08236125	0.085931833	0.0226
"Myopia,BMI"	Brain Subst. Nigra	0.004655188	0.002468294	0.02964789	0.7708451	0.205981755	0.109216553	0.0226
"Myopia,BMI"	Breast	0.000814386	0.00288965	0.38903752	0.9326835	0.036034762	0.127860616	0.0226
"Myopia,BMI"	LCLs	0.000263839	0.001686543	0.43784393	0.9326835	0.011674303	0.074625797	0.0226
"Myopia,BMI"	Fibroblasts	-0.000752398	0.002105117	0.36039094	0.9326835	-0.033291958	0.093146761	0.0226
"Myopia,BMI"	Sigmoid Intestine	-0.000807611	0.002426918	0.36965305	0.9326835	-0.035735017	0.107385766	0.0226
"Myopia,BMI"	Transverse Intestine	-0.001051401	0.002160053	0.31321855	0.9326835	-0.046522169	0.095577573	0.0226
"Myopia,BMI"	Esophagus Mucosa	-0.000876223	0.002423624	0.35884997	0.9326835	-0.038770948	0.107239978	0.0226
"Myopia,BMI"	Esophagus Muscularis	-0.002582291	0.003438327	0.22631696	0.9326835	-0.114260653	0.152138374	0.0226
"Myopia,BMI"	Heart A. Appen.	0.002525267	0.002568823	0.16279277	0.9326835	0.111737481	0.113664725	0.0226
"Myopia,BMI"	Heart Left Vent.	0.00139812	0.002419118	0.28165024	0.9326835	0.061863704	0.107040606	0.0226
"Myopia,BMI"	Liver	-0.000369314	0.002861459	0.44865317	0.9326835	-0.016341318	0.126613247	0.0226
"Myopia,BMI"	Lung	0.00158809	0.001798689	0.18864099	0.9326835	0.070269464	0.079587992	0.0226
"Myopia,BMI"	Min. Salivary Gland	-0.002283073	0.001936362	0.11918856	0.9326835	-0.101020919	0.085679718	0.0226
"Myopia,BMI"	Muscle Skeletal	-0.001479683	0.002050596	0.23527436	0.9326835	-0.06547269	0.090734356	0.0226
"Myopia,BMI"	Tibial Nerve	0.000721866	0.003415511	0.41630739	0.9326835	0.03194095	0.151128792	0.0226
"Myopia,BMI"	Ovary	0.001694937	0.002218593	0.22244279	0.9326835	0.074997209	0.098167838	0.0226
"Myopia,BMI"	Pancreas	0.000182081	0.002312699	0.46862324	0.9372465	0.008056699	0.102331794	0.0226
"Myopia,BMI"	Pituitary	-0.000862685	0.002074073	0.33872777	0.9326835	-0.038171906	0.09177312	0.0226
"Myopia,BMI"	Prostate	-0.001172635	0.002331955	0.30753314	0.9326835	-0.051886507	0.10318385	0.0226
"Myopia,BMI"	Skin (sun unexposed)	-0.003851152	0.003156824	0.11124284	0.9326835	-0.170404935	0.139682459	0.0226
"Myopia,BMI"	Skin (sun exposed)	0.003716249	0.005139697	0.23482512	0.9326835	0.164435791	0.227420222	0.0226
"Myopia,BMI"	Spleen	0.003379913	0.002336595	0.07401683	0.9326835	0.149553675	0.103389174	0.0226
"Myopia,BMI"	Stomach	-0.000755486	0.00212683	0.36121353	0.9326835	-0.033428589	0.094107526	0.0226
"Myopia,BMI"	Testis	0.002575933	0.00270145	0.17015897	0.9326835	0.113979325	0.119533166	0.0226
"Myopia,BMI"	Thyroid	-0.001388182	0.002028795	0.24691195	0.9326835	-0.061423987	0.089769708	0.0226
"Myopia,BMI"	Uterus	0.000571761	0.002282612	0.40110599	0.9326835	0.025299163	0.101000544	0.0226
"Myopia,BMI"	Vagina	-0.003597861	0.001906638	0.0295789	0.7708451	-0.159197404	0.084364503	0.0226
"Myopia,BMI"	Whole Blood	-0.002033479	0.002257387	0.18384439	0.9326835	-0.089976941	0.099884362	0.0226
"Myopia,BMI"	AllTissues	0.003186938	0.003394572	0.17390814	1	0.141014958	0.150202319	0.0226
"Creatinine,BMI"	Adipose Sub.	-0.00201521	0.003299976	0.270707631	0.9930096	-0.085390271	0.139829495	0.0236
"Creatinine,BMI"	Adipose Visc.	0.000653104	0.002686323	0.403955452	0.9930096	0.027673907	0.113827252	0.0236
"Creatinine,BMI"	Adrenal Gland	0.00208257	0.00171229	0.111945146	0.9930096	0.088244504	0.072554669	0.0236
"Creatinine,BMI"	Aorta Artery	-0.003860109	0.004079507	0.172018299	0.9930096	-0.16356394	0.172860446	0.0236
"Creatinine,BMI"	Coronary Artery	-0.000610026	0.002389425	0.399244775	0.9930096	-0.025848561	0.101246841	0.0236
"Creatinine,BMI"	Tibial Artery	2.06E-05	0.002356185	0.496504794	0.9930096	0.000874713	0.099838358	0.0236
"Creatinine,BMI"	Brain Limbic	0.002415096	0.002567343	0.173429719	0.9930096	0.102334557	0.108785724	0.0236
"Creatinine,BMI"	Brain Cortex	-0.001364356	0.001820053	0.226740525	0.9930096	-0.057811699	0.077120904	0.0236
"Creatinine,BMI"	Brain Basal Ganglia	-0.000532111	0.002342051	0.410134555	0.9930096	-0.022547095	0.099239468	0.0236
"Creatinine,BMI"	Brain Cereb.	0.001411579	0.003185127	0.328818381	0.9930096	0.059812687	0.134963026	0.0236
"Creatinine,BMI"	Brain Spinal Cord	0.001026155	0.002478165	0.339408266	0.9930096	0.043481154	0.105007002	0.0236
"Creatinine,BMI"	Brain Subst. Nigra	0.000174382	0.002826522	0.475402906	0.9930096	0.007389065	0.119767876	0.0236
"Creatinine,BMI"	Breast	0.00316559	0.002656279	0.116681893	0.9930096	0.134135179	0.112554201	0.0236
"Creatinine,BMI"	LCLs	-0.000420355	0.001395677	0.381637183	0.9930096	-0.017811669	0.059138875	0.0236
"Creatinine,BMI"	Fibroblasts	0.006313296	0.002447225	0.004943195	0.3855692	0.267512551	0.103695965	0.0236
"Creatinine,BMI"	Sigmoid Intestine	0.001931571	0.002444733	0.214736145	0.9930096	0.081846245	0.103590384	0.0236
"Creatinine,BMI"	Transverse Intestine	-0.0012456	0.002413854	0.302919687	0.9930096	-0.052779681	0.102281936	0.0236
"Creatinine,BMI"	Esophagus Mucosa	0.000202668	0.002482032	0.467460878	0.9930096	0.008587633	0.105170832	0.0236
"Creatinine,BMI"	Esophagus Muscularis	-0.004699591	0.003508088	0.090180443	0.9930096	-0.199135207	0.148647777	0.0236
"Creatinine,BMI"	Heart A. Appen.	0.000307633	0.003049009	0.459816517	0.9930096	0.013035285	0.129195286	0.0236
"Creatinine,BMI"	Heart Left Vent.	-0.000299948	0.003106913	0.461545003	0.9930096	-0.012709661	0.131648845	0.0236
"Creatinine,BMI"	Liver	0.004394531	0.003812241	0.124508099	0.9930096	0.186208943	0.161535629	0.0236
"Creatinine,BMI"	Lung	-0.004866936	0.002418714	0.022099444	0.7945076	-0.206226111	0.102487893	0.0236
"Creatinine,BMI"	Min. Salivary Gland	-0.002662943	0.001422014	0.030557983	0.7945076	-0.112836561	0.06025484	0.0236
"Creatinine,BMI"	Muscle Skeletal	0.003798756	0.002848387	0.091159013	0.9930096	0.16096422	0.120694345	0.0236
"Creatinine,BMI"	Tibial Nerve	-0.000607319	0.003014697	0.420172315	0.9930096	-0.02573385	0.127741416	0.0236
"Creatinine,BMI"	Ovary	0.000956461	0.002302491	0.338923502	0.9930096	0.040528019	0.097563166	0.0236
"Creatinine,BMI"	Pancreas	-0.001766363	0.001997135	0.188227109	0.9930096	-0.074845873	0.084624355	0.0236
"Creatinine,BMI"	Pituitary	-0.000908685	0.001931403	0.319006271	0.9930096	-0.03850361	0.081839098	0.0236
"Creatinine,BMI"	Prostate	0.000819969	0.001978782	0.339297637	0.9930096	0.034744458	0.083846697	0.0236
"Creatinine,BMI"	Skin (sun unexposed)	0.003291003	0.004042355	0.207785176	0.9930096	0.139449282	0.171286212	0.0236
"Creatinine,BMI"	Skin (sun exposed)	-0.004651592	0.0068232	0.24770427	0.9930096	-0.197101377	0.289118638	0.0236
"Creatinine,BMI"	Spleen	0.001492684	0.001887233	0.214490132	0.9930096	0.063249336	0.079967518	0.0236
"Creatinine,BMI"	Stomach	2.39E-05	0.002156226	0.495586998	0.9930096	0.001010683	0.091365497	0.0236
"Creatinine,BMI"	Testis	-0.001645338	0.003210363	0.304147658	0.9930096	-0.069717703	0.13603234	0.0236
"Creatinine,BMI"	Thyroid	0.004122741	0.002490394	0.048915929	0.9538606	0.174692396	0.105525187	0.0236
"Creatinine,BMI"	Uterus	0.000291155	0.001486797	0.422372865	0.9930096	0.012337062	0.062999864	0.0236
"Creatinine,BMI"	Vagina	0.002157365	0.001899699	0.128054736	0.9930096	0.091413751	0.080495734	0.0236
"Creatinine,BMI"	Whole Blood	0.000270437	0.001603147	0.433019721	0.9930096	0.011459196	0.067929968	0.0236
"Creatinine,BMI"	AllTissues	0.009166758	0.004566716	0.022358987	1	0.388421959	0.193504909	0.0236
"IGF1,BMI"	Adipose Sub.	-0.000557962	0.003383263	0.43450417	0.982299	-0.015896347	0.096389261	-0.0351
"IGF1,BMI"	Adipose Visc.	-0.000375762	0.003204843	0.45333176	0.982299	-0.010705456	0.091306081	-0.0351
"IGF1,BMI"	Adrenal Gland	0.003937912	0.001735674	0.01163998	0.4539591	0.112191227	0.049449395	-0.0351
"IGF1,BMI"	Aorta Artery	-0.005763273	0.008657311	0.2527977	0.982299	-0.164195818	0.246647038	-0.0351
"IGF1,BMI"	Coronary Artery	0.000198189	0.003252638	0.47570675	0.982299	0.005646415	0.092667749	-0.0351
"IGF1,BMI"	Tibial Artery	0.002528917	0.003757751	0.25047781	0.982299	0.072048923	0.107058432	-0.0351
"IGF1,BMI"	Brain Limbic	0.001415323	0.003905972	0.35854585	0.982299	0.040322587	0.111281262	-0.0351
"IGF1,BMI"	Brain Cortex	0.001239355	0.00218485	0.28527232	0.982299	0.035309264	0.062246436	-0.0351
"IGF1,BMI"	Brain Basal Ganglia	0.001205887	0.002551808	0.31826295	0.982299	0.034355755	0.072701094	-0.0351
"IGF1,BMI"	Brain Cereb.	0.005376575	0.004366691	0.10911094	0.8954593	0.153178785	0.124407138	-0.0351
"IGF1,BMI"	Brain Spinal Cord	-0.005954127	0.002610836	0.01128772	0.4539591	-0.169633235	0.074382795	-0.0351
"IGF1,BMI"	Brain Subst. Nigra	-0.003543362	0.004761767	0.22839968	0.982299	-0.100950481	0.135662886	-0.0351
"IGF1,BMI"	Breast	-0.003294808	0.003479735	0.17185609	0.9673745	-0.093869181	0.099137762	-0.0351
"IGF1,BMI"	LCLs	0.000340342	0.001345467	0.40015182	0.982299	0.009696341	0.038332405	-0.0351
"IGF1,BMI"	Fibroblasts	0.001468175	0.0026758	0.2916104	0.982299	0.041828343	0.076233629	-0.0351
"IGF1,BMI"	Sigmoid Intestine	0.000531014	0.002628761	0.41995774	0.982299	0.015128601	0.074893471	-0.0351
"IGF1,BMI"	Transverse Intestine	7.82E-05	0.002282592	0.48633089	0.982299	0.002228621	0.065031123	-0.0351
"IGF1,BMI"	Esophagus Mucosa	0.003905403	0.003439986	0.12812558	0.8954593	0.111265051	0.098005289	-0.0351
"IGF1,BMI"	Esophagus Muscularis	0.000425691	0.003840166	0.4558668	0.982299	0.012127938	0.109406433	-0.0351
"IGF1,BMI"	Heart A. Appen.	6.69E-05	0.003013787	0.49114952	0.982299	0.001905013	0.085862875	-0.0351
"IGF1,BMI"	Heart Left Vent.	0.00049087	0.003371571	0.44212224	0.982299	0.013984888	0.096056156	-0.0351
"IGF1,BMI"	Liver	-0.007868022	0.005873495	0.09019079	0.8954593	-0.224160184	0.167336035	-0.0351
"IGF1,BMI"	Lung	0.000900135	0.002266866	0.3456529	0.982299	0.025644882	0.064583077	-0.0351
"IGF1,BMI"	Min. Salivary Gland	0.001077695	0.001565715	0.24562931	0.982299	0.030703559	0.044607273	-0.0351
