Trait	Tissue	TCSC_h2ge(t')	TCSC_JKSE	TCSC_JKP	TCSC_FDR	pi_(t')	pi_(t')_SE
Monocyte Count	Spleen	-0.012798417	0.006044835	0.982880611	0.999430965	-0.077613204	0.036657582
Monocyte Count	Stomach	0.030593465	0.033065298	0.177419529	0.860519995	0.185527381	0.200517273
Monocyte Count	Testis	0.000933544	0.004764156	0.422324	0.968860942	0.005661275	0.028891181
Monocyte Count	Thyroid	-0.00345718	0.006063604	0.715712895	0.999430965	-0.020965311	0.036771403
Monocyte Count	Uterus	-0.006250436	0.002657926	0.990654114	0.999430965	-0.037904402	0.016118409
Monocyte Count	Vagina	-0.000756417	0.004419018	0.567956145	0.999430965	-0.004587123	0.026798166
Monocyte Count	Whole Blood	0.040776474	0.012839782	0.000747141	0.029138497	0.24728001	0.077864051
Monocyte Count	AllTissues	7.53E-02	0.01050358	3.74E-13	NA	0.456729903	0.063696666
Bilirubin	Adipose Sub.	0.001163846	0.006945169	0.433458265	0.830978862	0.01383884	0.08258227
Bilirubin	Adipose Visc.	9.39E-05	0.004982508	0.492481673	0.873035693	0.001116578	0.059245048
Bilirubin	Adrenal Gland	-0.001223412	0.002461542	0.690409168	0.957706201	-0.014547114	0.029269231
Bilirubin	Aorta Artery	-0.001411316	0.004688627	0.618295953	0.957706201	-0.016781405	0.05575062
Bilirubin	Coronary Artery	-0.00341007	0.004031406	0.801189076	0.957706201	-0.040547799	0.047935858
Bilirubin	Tibial Artery	0.004397764	0.003058197	7.52E-02	0.533212483	0.052292084	0.03636382
Bilirubin	Brain Limbic	0.011276071	0.006737755	0.047108062	0.533212483	0.134079317	0.080115991
Bilirubin	Brain Cortex	0.006343649	0.003450306	0.032988808	0.533212483	0.075429829	0.041026229
Bilirubin	Brain Basal Ganglia	0.001332293	0.00382271	0.363724665	0.81106412	0.015841768	0.045454336
Bilirubin	Brain Cereb.	-0.000560976	0.003207417	0.569420707	0.957706201	-0.006670341	0.038138134
Bilirubin	Brain Spinal Cord	0.000744402	0.002317701	0.374036566	0.81106412	0.008851387	0.027558865
Bilirubin	Brain Subst. Nigra	-0.002413035	0.001762667	0.91449535	0.957706201	-0.02869245	0.020959184
Bilirubin	Breast	-0.004567548	0.004311112	0.855309979	0.957706201	-0.054310917	0.051261735
Bilirubin	LCLs	0.000223562	0.001692287	0.447450157	0.830978862	0.002658282	0.020122316
Bilirubin	Fibroblasts	0.002021094	0.003159205	0.261168336	0.81106412	0.024032035	0.037564866
Bilirubin	Sigmoid Intestine	-0.00722406	0.004188671	0.957706201	0.957706201	-0.08589846	0.049805839
Bilirubin	Transverse Intestine	0.000883755	0.002758393	0.374337286	0.81106412	0.01050838	0.032798965
Bilirubin	Esophagus Mucosa	5.24E-03	0.004529511	0.12351161	0.553605846	0.062347292	0.053858632
Bilirubin	Esophagus Muscularis	-0.008676349	0.005124413	0.954785603	0.957706201	-0.103167052	0.060932376
Bilirubin	Heart A. Appen.	-0.003284353	0.003137627	0.852395641	0.957706201	-0.039052948	0.037308286
Bilirubin	Heart Left Vent.	0.002698939	0.003295503	0.206400015	0.80496006	0.032092018	0.039185535
Bilirubin	Liver	9.29E-03	0.003004596	0.000998124	0.038926833	0.110423015	0.03572647
Bilirubin	Lung	-0.00786312	0.006383407	0.890989241	0.957706201	-0.093497261	0.075902579
Bilirubin	Min. Salivary Gland	0.010195854	0.008144874	0.105319112	0.553605846	0.12123489	0.09684749
Bilirubin	Muscle Skeletal	0.000750486	0.002260613	3.70E-01	0.81106412	0.008923729	0.026880063
Bilirubin	Tibial Nerve	0.010430394	0.009173071	1.28E-01	0.553605846	0.124023705	0.109073374
Bilirubin	Ovary	-0.0060125	0.003732827	0.946378488	0.957706201	-0.071492268	0.044385572
Bilirubin	Pancreas	-2.66E-03	0.003128444	0.802023008	0.957706201	-0.031577174	0.037199097
Bilirubin	Pituitary	-0.004180452	0.002790217	0.932966289	0.957706201	-0.049708106	0.033177369
Bilirubin	Prostate	0.004321076	0.00621768	0.243538301	0.81106412	0.051380215	0.073931982
Bilirubin	Skin (sun unexposed)	-0.001178555	0.002826681	0.661638723	0.957706201	-0.014013738	0.033610951
Bilirubin	Skin (sun exposed)	-0.004893682	0.0055705	0.810163672	0.957706201	-0.058188848	0.066236625
Bilirubin	Spleen	0.005414262	0.003890875	0.08203269	0.533212483	0.064378856	0.046264866
Bilirubin	Stomach	0.002243096	0.003711128	0.272780745	0.81106412	0.026671776	0.04412756
Bilirubin	Testis	0.000790324	0.002366935	0.369226801	0.81106412	0.009397433	0.028144295
Bilirubin	Thyroid	0.019191795	0.013517417	0.077835462	0.533212483	0.228202087	0.16073028
Bilirubin	Uterus	-0.00230072	0.003278606	0.758578529	0.957706201	-0.027356962	0.038984614
Bilirubin	Vagina	-0.003644742	0.002952768	0.891463302	0.957706201	-0.04333819	0.035110198
Bilirubin	Whole Blood	0.000858695	0.003770409	0.409921924	0.830978862	0.010210403	0.044832451
Bilirubin	AllTissues	0.034404712	0.006025122	5.64E-09	NA	0.409092885	0.071642357
Menopause Age	Adipose Sub.	-0.002830121	0.005031649	0.713099994	0.869090617	-0.025893147	0.046035218
Menopause Age	Adipose Visc.	0.004421116	0.005265817	0.200569769	0.65980789	0.040449365	0.048177647
Menopause Age	Adrenal Gland	-0.002881468	0.002958913	0.834928683	0.930349104	-0.026362926	0.027071478
Menopause Age	Aorta Artery	1.43E-03	0.005026989	0.388125931	0.785966538	0.013071406	0.045992577
Menopause Age	Coronary Artery	0.000953336	0.004250013	0.411256612	0.785966538	0.008722197	0.038883927
Menopause Age	Tibial Artery	2.79E-03	0.005207442	0.296098408	0.785966538	0.025520529	0.047643567
Menopause Age	Brain Limbic	-0.001498831	0.003931125	0.648499592	0.843049469	-0.013713003	0.035966378
Menopause Age	Brain Cortex	0.000171058	0.00417822	0.483671716	0.785966538	0.001565031	0.03822708
Menopause Age	Brain Basal Ganglia	0.001561435	0.005090711	0.379527327	0.785966538	0.014285777	0.046575585
Menopause Age	Brain Cereb.	0.015601746	0.007155888	1.46E-02	0.285067303	0.142742414	0.065470152
Menopause Age	Brain Spinal Cord	0.000223885	0.002838324	0.468564365	0.785966538	0.00204835	0.025968194
Menopause Age	Brain Subst. Nigra	0.006818808	0.003440594	0.023746952	0.308710382	0.062386162	0.031478449
Menopause Age	Breast	0.008415942	0.005743927	0.071434587	0.464324813	0.076998557	0.052551938
Menopause Age	LCLs	-0.001222419	0.002668799	0.676538463	0.851129035	-0.011184072	0.024417191
Menopause Age	Fibroblasts	0.005312192	0.004700133	0.129191454	0.568223615	0.048601937	0.043002135
Menopause Age	Sigmoid Intestine	-0.009811444	0.003642663	0.996464492	0.996464492	-0.089766181	0.033327199
Menopause Age	Transverse Intestine	-0.000554515	0.003953994	0.555765513	0.831393693	-0.005073331	0.036175608
Menopause Age	Esophagus Mucosa	0.008236675	0.006534405	0.103742953	0.568223615	0.075358417	0.05978413
Menopause Age	Esophagus Muscularis	0.00599745	0.005349743	0.131128526	0.568223615	0.054871451	0.048945502
Menopause Age	Heart A. Appen.	-0.012697317	0.004720475	0.996425675	0.996464492	-0.116169411	0.04318824
Menopause Age	Heart Left Vent.	6.47E-04	0.005586657	0.453905222	0.785966538	0.005918931	0.051113053
Menopause Age	Liver	0.006483204	0.004032283	0.053936769	0.464324813	0.059315684	0.036891881
Menopause Age	Lung	0.012458655	0.016129599	0.219935963	0.65980789	0.113985869	0.14757181
Menopause Age	Min. Salivary Gland	-6.48E-04	0.003400129	0.575580249	0.831393693	-5.93E-03	0.031108222
Menopause Age	Muscle Skeletal	0.00404889	0.004131174	0.163522785	0.63773886	0.037043822	0.03779665
Menopause Age	Tibial Nerve	-0.001454736	0.005482062	0.604635042	0.842170238	-0.013309569	0.050156102
Menopause Age	Ovary	0.003555262	0.004549557	0.21726829	0.65980789	0.032527554	0.041624496
Menopause Age	Pancreas	-0.001205272	0.003164753	0.648339901	0.843049469	-0.011027191	0.028954736
Menopause Age	Pituitary	-0.006198413	0.003566256	0.958901012	0.996464492	-0.05671009	0.032628143
Menopause Age	Prostate	-0.000494919	0.003268164	0.560184254	0.831393693	-0.004528078	0.029900861
Menopause Age	Skin (sun unexposed)	0.000769912	0.006946358	0.455872911	0.785966538	0.007044021	0.063553136
Menopause Age	Skin (sun exposed)	0.00245917	0.006129754	0.344141696	0.785966538	0.022499265	0.056081917
Menopause Age	Spleen	0.008817446	0.005769306	0.063214422	0.464324813	0.080671963	0.052784139
Menopause Age	Stomach	0.001030568	0.004848409	0.415835872	0.785966538	0.009428801	0.044358724
Menopause Age	Testis	0.011707135	0.005175722	0.011850785	0.285067303	0.107110111	0.047353362
Menopause Age	Thyroid	-3.70E-03	0.00508888	0.766190747	0.905498155	-0.033818439	0.046558827
Menopause Age	Uterus	0.001142493	0.003674255	0.37792106	0.785966538	0.010452815	0.033616236
Menopause Age	Vagina	-0.001839399	0.002140632	0.80490651	0.923275114	-0.0168289	0.019584923
Menopause Age	Whole Blood	-0.003974433	0.003367825	0.88102353	0.954442158	-0.036362611	0.030812668
Menopause Age	AllTissues	0.064043709	0.006418943	9.58E-24	NA	0.585944272	0.058727748
Cereb. Cortex Ar.	Adipose Sub.	-0.008578496	0.01217858	0.759405713	0.969380479	-0.02698489	0.038309468
Cereb. Cortex Ar.	Adipose Visc.	-0.034476626	0.011456598	0.998690855	0.998690855	-0.108451168	0.036038372
Cereb. Cortex Ar.	Adrenal Gland	-0.008852881	0.00738231	0.884775299	0.969380479	-0.027848004	0.023222112
Cereb. Cortex Ar.	Aorta Artery	0.030492858	0.027046522	0.129781943	0.642042991	0.095919654	0.085078711
Cereb. Cortex Ar.	Coronary Artery	-0.009726337	0.01017944	0.830334631	0.969380479	-0.030595587	0.032020886
Cereb. Cortex Ar.	Tibial Artery	0.007188061	0.014366394	0.308418358	0.660186166	0.022611074	0.04519155
Cereb. Cortex Ar.	Brain Limbic	-0.001776739	0.010090797	0.569882558	0.944208984	-0.005588987	0.031742049
Cereb. Cortex Ar.	Brain Cortex	-0.003095857	0.006640463	0.679467751	0.969380479	-0.009738461	0.020888528
Cereb. Cortex Ar.	Brain Basal Ganglia	0.006416374	0.00937858	0.246939612	0.642042991	0.020183622	0.029501666
Cereb. Cortex Ar.	Brain Cereb.	0.009766014	0.010827909	0.18354708	0.642042991	0.030720396	0.034060739
Cereb. Cortex Ar.	Brain Spinal Cord	0.014317666	0.010776633	0.091992553	0.642042991	0.045038271	0.033899442
Cereb. Cortex Ar.	Brain Subst. Nigra	-0.002166467	0.006736472	0.626123138	0.969380479	-0.006814933	0.021190538
Cereb. Cortex Ar.	Breast	0.019953715	0.014168088	0.079512804	0.642042991	0.062767271	0.044567751
Cereb. Cortex Ar.	LCLs	0.005124967	0.00607216	0.199331764	0.642042991	0.016121318	0.019100849
Cereb. Cortex Ar.	Fibroblasts	0.032018817	0.011003278	0.001807523	0.070493387	0.100719777	0.034612387
Cereb. Cortex Ar.	Sigmoid Intestine	0.014766571	0.009956057	0.069014001	0.642042991	0.046450365	0.031318202
Cereb. Cortex Ar.	Transverse Intestine	-0.012311919	0.008776385	0.919668659	0.969380479	-0.038728904	0.027607376
Cereb. Cortex Ar.	Esophagus Mucosa	-0.012422766	0.013063888	0.829178548	0.969380479	-0.039077592	0.041094333
Cereb. Cortex Ar.	Esophagus Muscularis	1.16E-02	0.015945991	0.233144756	0.642042991	0.036543332	0.050160401
Cereb. Cortex Ar.	Heart A. Appen.	-0.001111676	0.012253641	0.536143291	0.944208984	-0.003496936	0.038545585
Cereb. Cortex Ar.	Heart Left Vent.	-0.013985245	0.010658513	0.905260127	0.969380479	-0.043992592	0.03352788
Cereb. Cortex Ar.	Liver	3.61E-03	0.006450245	0.288062787	0.660186166	0.011343279	0.020290168
Cereb. Cortex Ar.	Lung	-0.009556851	0.009274528	0.848598404	0.969380479	-0.030062444	0.029174357
Cereb. Cortex Ar.	Min. Salivary Gland	-0.005141441	0.005556711	0.82258647	0.969380479	-0.016173141	0.017479432
Cereb. Cortex Ar.	Muscle Skeletal	9.41E-03	0.012013033	0.216711678	0.642042991	0.029601678	0.037788716
Cereb. Cortex Ar.	Tibial Nerve	0.006935493	0.012394273	0.28788558	0.660186166	0.021816586	0.038987962
Cereb. Cortex Ar.	Ovary	8.24E-03	0.007314471	0.130109234	0.642042991	0.025904937	0.023008716
Cereb. Cortex Ar.	Pancreas	0.007187856	0.010400311	0.244745261	0.642042991	0.022610432	0.032715668
Cereb. Cortex Ar.	Pituitary	-0.003674958	0.008905528	0.660072235	0.969380479	-0.011560106	0.028013614
Cereb. Cortex Ar.	Prostate	-0.01421888	0.007250198	0.975070474	0.998690855	-0.044727525	0.022806538
Cereb. Cortex Ar.	Skin (sun unexposed)	-0.035153993	0.026003847	0.911792608	0.969380479	-0.110581923	0.081798827
Cereb. Cortex Ar.	Skin (sun exposed)	0.075011814	0.048400903	0.060594531	0.642042991	0.235960408	0.152251976
Cereb. Cortex Ar.	Spleen	-0.001638775	0.008010252	0.581051682	0.944208984	-0.005155001	0.025197395
Cereb. Cortex Ar.	Stomach	0.006373927	0.013762183	0.321629158	0.660186166	0.020050101	0.04329092
Cereb. Cortex Ar.	Testis	0.008758384	0.011381835	0.22079665	0.642042991	0.027550751	0.035803191
Cereb. Cortex Ar.	Thyroid	-0.013589142	0.009917044	0.914700473	0.969380479	-0.042746593	0.031195484
Cereb. Cortex Ar.	Uterus	0.002523965	0.007296581	0.364704951	0.711174655	0.007939492	0.02295244
Cereb. Cortex Ar.	Vagina	4.35E-06	0.006837161	0.499745939	0.928099601	1.37E-05	0.02150727
Cereb. Cortex Ar.	Whole Blood	0.007097631	0.006943921	0.1533583	0.642042991	0.022326614	0.021843098
Cereb. Cortex Ar.	AllTissues	0.095328123	0.012340901	5.61E-15	NA	0.299868268	0.038820071
OA (Hip)	Adipose Sub.	-0.000779523	0.000711946	0.86322396	0.94532102	-0.019247477	0.017578903
OA (Hip)	Adipose Visc.	0.00029016	0.000840651	0.364986607	0.819301651	0.007164449	0.020756822
OA (Hip)	Adrenal Gland	-0.000382216	0.000516427	0.770385282	0.941652581	-0.009437434	0.012751286
OA (Hip)	Aorta Artery	0.001281903	0.001141655	0.130751522	0.819301651	0.031651923	0.028189024
OA (Hip)	Coronary Artery	-0.000188007	0.000477603	0.653079154	0.941652581	-0.004642146	0.011792663
OA (Hip)	Tibial Artery	0.000530863	0.000807035	0.255335053	0.819301651	0.01310773	0.019926782
OA (Hip)	Brain Limbic	-0.000768221	0.000510462	0.933831636	0.97806621	-0.018968408	0.012604006
OA (Hip)	Brain Cortex	3.83E-05	0.000382222	0.460077578	0.897151277	0.000946006	0.00943757
OA (Hip)	Brain Basal Ganglia	-0.000335957	0.000593787	0.714230615	0.941652581	-0.008295235	0.014661416
OA (Hip)	Brain Cereb.	0.000257617	0.000716571	0.359605301	0.819301651	0.006360924	0.017693119
OA (Hip)	Brain Spinal Cord	0.000416275	0.000425848	0.164155845	0.819301651	0.010278389	0.010514758
OA (Hip)	Brain Subst. Nigra	-1.11E-06	0.000465024	0.500955732	0.93034636	-2.75E-05	0.011482071
OA (Hip)	Breast	0.000577492	0.000762106	0.224297933	0.819301651	0.014259066	0.01881744
OA (Hip)	LCLs	9.68E-05	0.000435201	0.411966961	0.845616394	0.002390794	0.010745715
OA (Hip)	Fibroblasts	0.002418116	0.002923339	0.20406865	0.819301651	0.059706573	0.072181218
OA (Hip)	Sigmoid Intestine	0.000361678	0.000704379	0.303811125	0.819301651	0.00893032	0.017392081
OA (Hip)	Transverse Intestine	-0.000498707	0.000693987	0.76380961	0.941652581	-0.012313741	0.017135481
OA (Hip)	Esophagus Mucosa	0.000395132	0.000716941	0.290770317	0.819301651	0.009756334	0.017702235
OA (Hip)	Esophagus Muscularis	-0.000474906	0.000864036	0.708715688	0.941652581	-0.011726064	0.021334211
OA (Hip)	Heart A. Appen.	-2.13E-04	0.000812362	0.603321894	0.941652581	-0.005254375	0.02005832
OA (Hip)	Heart Left Vent.	7.85E-04	0.001371541	0.283599343	0.819301651	0.01937706	0.033865204
OA (Hip)	Liver	0.000475503	0.000519918	0.180207964	0.819301651	0.011740817	0.012837487
OA (Hip)	Lung	0.000355414	0.000663617	0.296127458	0.819301651	0.008775652	0.016385593
OA (Hip)	Min. Salivary Gland	-5.60E-04	3.35E-04	0.952987589	0.97806621	-0.013832477	0.008260471
OA (Hip)	Muscle Skeletal	5.16E-04	7.27E-04	0.238738602	0.819301651	0.012747245	0.017944616
OA (Hip)	Tibial Nerve	-3.09E-04	8.63E-04	0.639835286	0.941652581	-7.63E-03	0.021320426
OA (Hip)	Ovary	-6.57E-05	0.000463869	0.556297618	0.941652581	-0.001621695	0.011453547
OA (Hip)	Pancreas	-2.82E-04	0.000509536	0.710307631	0.941652581	-0.006973519	0.012581138
OA (Hip)	Pituitary	6.86E-04	0.001056265	0.258096775	0.819301651	0.016932169	0.026080623
OA (Hip)	Prostate	-3.23E-05	0.000483817	0.526580846	0.933484228	-0.000796539	0.011946105
OA (Hip)	Skin (sun unexposed)	-7.29E-04	6.40E-04	0.872604019	0.94532102	-0.017994961	0.015801866
OA (Hip)	Skin (sun exposed)	9.14E-04	0.000819262	0.132261549	0.819301651	0.022570458	0.0202287
OA (Hip)	Spleen	2.63E-04	5.70E-04	0.322390337	0.819301651	0.006485747	0.014068103
OA (Hip)	Stomach	-4.52E-04	0.000491242	0.821448196	0.94532102	-0.011169979	0.01212944
OA (Hip)	Testis	0.000833335	0.000831617	0.158155721	0.819301651	0.020576181	0.020533747
OA (Hip)	Thyroid	-1.56E-03	6.21E-04	0.994040903	0.994040903	-3.86E-02	0.015338401
OA (Hip)	Uterus	-3.11E-04	0.000416498	0.772638015	0.941652581	-7.69E-03	0.010283912
OA (Hip)	Vagina	0.000157653	0.000507949	0.378139223	0.819301651	0.003892664	0.012541951
OA (Hip)	Whole Blood	-0.000612423	0.000565624	0.860537787	0.94532102	-0.015121559	0.013966028
OA (Hip)	AllTissues	0.003091653	0.000747119	1.75E-05	NA	0.07633712	0.018447384
Anorexia	Adipose Sub.	-0.010203846	0.004761317	0.983946358	0.983946358	-0.058879667	0.027474418
Anorexia	Adipose Visc.	0.002592553	0.005204952	0.309209045	0.862077281	0.014959915	0.030034347
Anorexia	Adrenal Gland	-0.002519176	0.003545838	0.761290519	0.96359316	-0.014536503	0.020460693
Anorexia	Aorta Artery	-0.001300311	0.006490728	0.579390168	0.96359316	-0.007503238	0.037453711
Anorexia	Coronary Artery	-2.62E-03	0.003676395	0.762339064	0.96359316	-0.015143585	0.021214052
Anorexia	Tibial Artery	0.020620832	0.011297962	0.033986826	0.662743099	0.118989219	0.06519309
Anorexia	Brain Limbic	-0.00550441	0.004995054	0.864763092	0.96359316	-0.031762322	0.028823164
Anorexia	Brain Cortex	0.002619082	0.002907787	0.183870391	0.862077281	0.015112997	0.016778921
Anorexia	Brain Basal Ganglia	0.000472755	0.005039262	0.462628347	0.96359316	0.002727955	0.029078255
Anorexia	Brain Cereb.	0.005161077	0.005086891	0.155152182	0.862077281	0.029781169	0.029353096
Anorexia	Brain Spinal Cord	-0.001609882	0.004557335	0.638049777	0.96359316	-0.009289568	0.026297376
Anorexia	Brain Subst. Nigra	0.006381353	0.011863195	0.295318951	0.862077281	0.03682258	0.068454673
Anorexia	Breast	0.010568686	0.005175842	0.020579438	0.662743099	0.060984916	0.02986637
Anorexia	LCLs	-4.00E-04	0.002840734	0.556019189	0.96359316	-0.00230937	0.016392
Anorexia	Fibroblasts	0.004194479	0.004647092	0.183368342	0.862077281	0.024203571	0.026815303
Anorexia	Sigmoid Intestine	0.000227231	0.00516603	0.482457938	0.96359316	0.0013112	0.029809752
Anorexia	Transverse Intestine	-0.005701474	0.004126402	0.916468988	0.966007852	-0.032899444	0.023810743
Anorexia	Esophagus Mucosa	-0.000710165	0.004647098	0.560729545	0.96359316	-0.004097897	0.026815337
Anorexia	Esophagus Muscularis	-0.001198863	0.004875677	0.597114975	0.96359316	-0.00691785	0.028134314
Anorexia	Heart A. Appen.	-0.004350276	0.003976919	0.862996385	0.96359316	-0.025102574	0.022948179
Anorexia	Heart Left Vent.	-0.003687151	0.004091645	0.816243422	0.96359316	-0.021276115	0.023610185
Anorexia	Liver	0.002214379	0.003006828	0.23072843	0.862077281	0.012777719	0.017350422
Anorexia	Lung	0.002226603	0.005111729	0.331568185	0.862077281	0.012848256	0.029496414
Anorexia	Min. Salivary Gland	-3.65E-05	0.003301985	0.504409909	0.96359316	-0.000210623	0.019053577
Anorexia	Muscle Skeletal	-2.16E-03	0.004455578	0.686002581	0.96359316	-0.012457907	0.025710204
Anorexia	Tibial Nerve	-5.38E-03	0.005241677	0.847752615	0.96359316	-0.031058137	0.03024626
Anorexia	Ovary	-0.003206718	0.002922578	0.863727891	0.96359316	-0.018503852	0.016864269
Anorexia	Pancreas	-0.004799704	0.003672542	0.904379355	0.966007852	-0.027695926	0.02119182
Anorexia	Pituitary	0.004548507	0.004735165	0.168381564	0.862077281	0.026246436	0.027323515
Anorexia	Prostate	-0.006522441	0.003263185	0.97718478	0.983946358	-0.037636705	0.018829689
