Trait_Nickname	Trait_Fullname	Tissue	TCSC_Cov	TCSC_CovSE	TCSC_CovP	TCSC_CovFDRP	TCSC_PropCov	TCSC_PropCovSE	TCSC_GenomeCov
WBC Count,BMI	UKB_460K.blood_WHITE_COUNT,UKB_460K.body_BMIz	Transverse Intestine	0.002355276	0.002564707	0.17922014	0.873698206	0.0383595439739414	0.0417704646138811	0.0614
WBC Count,BMI	UKB_460K.blood_WHITE_COUNT,UKB_460K.body_BMIz	Esophagus Mucosa	-0.00158256	0.002488413	0.26239748	0.87722223	-0.0257745928338762	0.0405279016548109	0.0614
WBC Count,BMI	UKB_460K.blood_WHITE_COUNT,UKB_460K.body_BMIz	Esophagus Muscularis	0.003096993	0.00291308	0.1438607	0.80150962	0.0504396254071661	0.0474443063553044	0.0614
WBC Count,BMI	UKB_460K.blood_WHITE_COUNT,UKB_460K.body_BMIz	Heart A. Appen.	-0.003089814	0.001990343	0.0602829499999999	0.791116857	-0.0503227035830619	0.0324160160244533	0.0614
WBC Count,BMI	UKB_460K.blood_WHITE_COUNT,UKB_460K.body_BMIz	Heart Left Vent.	-0.0004032661	0.002214254	0.42774318	0.939969621	-0.00656785179153094	0.0360627642734521	0.0614
WBC Count,BMI	UKB_460K.blood_WHITE_COUNT,UKB_460K.body_BMIz	Liver	0.0006154504	0.001988581	0.37847358	0.939969621	0.0100236221498371	0.0323873173272308	0.0614
WBC Count,BMI	UKB_460K.blood_WHITE_COUNT,UKB_460K.body_BMIz	Lung	0.0002565459	0.002079029	0.45089637	0.939969621	0.00417827198697068	0.0338604017288414	0.0614
WBC Count,BMI	UKB_460K.blood_WHITE_COUNT,UKB_460K.body_BMIz	Min. Salivary Gland	-0.001816051	0.001273569	0.0769409	0.791116857	-0.0295773778501629	0.0207421741336011	0.0614
WBC Count,BMI	UKB_460K.blood_WHITE_COUNT,UKB_460K.body_BMIz	Muscle Skeletal	-0.001628219	0.002107872	0.21992499	0.87722223	-0.0265182247557003	0.0343301703824805	0.0614
WBC Count,BMI	UKB_460K.blood_WHITE_COUNT,UKB_460K.body_BMIz	Tibial Nerve	0.004454877	0.003140551	0.07802215	0.791116857	0.072555	0.0511490340832272	0.0614
WBC Count,BMI	UKB_460K.blood_WHITE_COUNT,UKB_460K.body_BMIz	Ovary	0.0007027248	0.002145586	0.37163686	0.939969621	0.0114450293159609	0.0349443932705801	0.0614
WBC Count,BMI	UKB_460K.blood_WHITE_COUNT,UKB_460K.body_BMIz	Pancreas	0.0006837489	0.002094425	0.37203763	0.939969621	0.0111359755700326	0.0341111537848368	0.0614
WBC Count,BMI	UKB_460K.blood_WHITE_COUNT,UKB_460K.body_BMIz	Pituitary	-0.002185213	0.001732862	0.10364675	0.791116857	-0.0355897882736156	0.0282225093412594	0.0614
WBC Count,BMI	UKB_460K.blood_WHITE_COUNT,UKB_460K.body_BMIz	Prostate	-0.002302217	0.002452841	0.17397012	0.873698206	-0.0374953908794788	0.0399485554775163	0.0614
WBC Count,BMI	UKB_460K.blood_WHITE_COUNT,UKB_460K.body_BMIz	Skin (sun unexposed)	-0.00150826	0.003710487	0.34219282	0.939969621	-0.0245644951140065	0.0604313776586005	0.0614
WBC Count,BMI	UKB_460K.blood_WHITE_COUNT,UKB_460K.body_BMIz	Skin (sun exposed)	0.005659396	0.005063541	0.13185281	0.791116857	0.0921725732899023	0.0824680994932549	0.0614
WBC Count,BMI	UKB_460K.blood_WHITE_COUNT,UKB_460K.body_BMIz	Spleen	-0.0003884257	0.001839617	0.41638712	0.939969621	-0.00632615146579805	0.0299611939950251	0.0614
WBC Count,BMI	UKB_460K.blood_WHITE_COUNT,UKB_460K.body_BMIz	Stomach	0.0003080596	0.00231322	0.44702809	0.939969621	0.00501725732899023	0.0376745923029373	0.0614
WBC Count,BMI	UKB_460K.blood_WHITE_COUNT,UKB_460K.body_BMIz	Testis	0.003102933	0.002252145	0.08413745	0.791116857	0.0505363680781759	0.0366798791273055	0.0614
WBC Count,BMI	UKB_460K.blood_WHITE_COUNT,UKB_460K.body_BMIz	Thyroid	-6.340606e-05	0.002060238	0.48772406	0.975448113	-0.00103267198697068	0.0335543658162531	0.0614
WBC Count,BMI	UKB_460K.blood_WHITE_COUNT,UKB_460K.body_BMIz	Uterus	0.003292697	0.00254784	0.0981182	0.791116857	0.053626986970684	0.0414957591752822	0.0614
WBC Count,BMI	UKB_460K.blood_WHITE_COUNT,UKB_460K.body_BMIz	Vagina	-0.001926391	0.001628653	0.1184417	0.791116857	-0.0313744462540717	0.0265252880696236	0.0614
WBC Count,BMI	UKB_460K.blood_WHITE_COUNT,UKB_460K.body_BMIz	Whole Blood	0.003379346	0.002171787	0.05985158	0.791116857	0.0550382084690554	0.0353711226048013	0.0614
WBC Count,BMI	UKB_460K.blood_WHITE_COUNT,UKB_460K.body_BMIz	AllTissues	0.0002915163	0.003796416	0.46939641	1	0.00474782247557003	0.0618308826670313	0.0614
BMI,Height	UKB_460K.body_BMIz,UKB_460K.body_HEIGHTz	Adipose Sub.	-0.0047456307	0.004594762	0.15084059	0.9154735	0.0826764930313589	0.0800481237065085	-0.0574
BMI,Height	UKB_460K.body_BMIz,UKB_460K.body_HEIGHTz	Adipose Visc.	0.0056142484	0.004547791	0.10850832	0.8852248	-0.0978092055749129	0.0792298140567625	-0.0574
BMI,Height	UKB_460K.body_BMIz,UKB_460K.body_HEIGHTz	Adrenal Gland	-0.000901875	0.002844017	0.37557888	0.9154735	0.0157121080139373	0.0495473262444051	-0.0574
BMI,Height	UKB_460K.body_BMIz,UKB_460K.body_HEIGHTz	Aorta Artery	0.005942398	0.006787135	0.19064047	0.9154735	-0.103526097560976	0.118242763844652	-0.0574
BMI,Height	UKB_460K.body_BMIz,UKB_460K.body_HEIGHTz	Coronary Artery	0.0120034882	0.008278444	0.07353357	0.8852248	-0.209120003484321	0.144223768024185	-0.0574
BMI,Height	UKB_460K.body_BMIz,UKB_460K.body_HEIGHTz	Tibial Artery	-0.0052154065	0.005098971	0.1531929	0.9154735	0.0908607404181185	0.0888322423427425	-0.0574
BMI,Height	UKB_460K.body_BMIz,UKB_460K.body_HEIGHTz	Brain Limbic	-0.0038212702	0.004580256	0.20205825	0.9154735	0.0665726515679442	0.0797953936758044	-0.0574
BMI,Height	UKB_460K.body_BMIz,UKB_460K.body_HEIGHTz	Brain Cortex	-0.002165981	0.003786443	0.28364883	0.9154735	0.0377348606271777	0.0659658980486554	-0.0574
BMI,Height	UKB_460K.body_BMIz,UKB_460K.body_HEIGHTz	Brain Basal Ganglia	0.0051906299	0.003935382	0.09359045	0.8852248	-0.0904290923344948	0.0685606583021746	-0.0574
BMI,Height	UKB_460K.body_BMIz,UKB_460K.body_HEIGHTz	Brain Cereb.	0.0008968735	0.004783744	0.42564074	0.9569647	-0.0156249738675958	0.0833404806674263	-0.0574
BMI,Height	UKB_460K.body_BMIz,UKB_460K.body_HEIGHTz	Brain Spinal Cord	-0.0045904109	0.003191799	0.07519016	0.8852248	0.0799723153310105	0.0556062461358531	-0.0574
BMI,Height	UKB_460K.body_BMIz,UKB_460K.body_HEIGHTz	Brain Subst. Nigra	0.0053403632	0.004277861	0.10594736	0.8852248	-0.0930376864111498	0.074527191525058	-0.0574
BMI,Height	UKB_460K.body_BMIz,UKB_460K.body_HEIGHTz	Breast	-0.0024822705	0.005602358	0.32885536	0.9154735	0.0432451306620209	0.0976020471352258	-0.0574
BMI,Height	UKB_460K.body_BMIz,UKB_460K.body_HEIGHTz	LCLs	0.0009341069	0.002695221	0.3644538	0.9154735	-0.0162736393728223	0.046955063570435	-0.0574
BMI,Height	UKB_460K.body_BMIz,UKB_460K.body_HEIGHTz	Fibroblasts	-0.0016078345	0.004237608	0.35218787	0.9154735	0.0280110540069686	0.0738259149907535	-0.0574
BMI,Height	UKB_460K.body_BMIz,UKB_460K.body_HEIGHTz	Sigmoid Intestine	-0.0003536571	0.004524562	0.46884886	0.9569647	0.00616127351916376	0.07882512680383	-0.0574
BMI,Height	UKB_460K.body_BMIz,UKB_460K.body_HEIGHTz	Transverse Intestine	-0.0054629993	0.004521703	0.11349036	0.8852248	0.0951742038327526	0.0787753091714428	-0.0574
BMI,Height	UKB_460K.body_BMIz,UKB_460K.body_HEIGHTz	Esophagus Mucosa	0.0008021889	0.00355012	0.41061584	0.9569647	-0.0139754163763066	0.0618487739829181	-0.0574
BMI,Height	UKB_460K.body_BMIz,UKB_460K.body_HEIGHTz	Esophagus Muscularis	0.0037316387	0.004926243	0.22437458	0.9154735	-0.0650111271777004	0.085823043697895	-0.0574
BMI,Height	UKB_460K.body_BMIz,UKB_460K.body_HEIGHTz	Heart A. Appen.	-0.0003455325	0.004092384	0.46635606	0.9569647	0.00601972996515679	0.0712958814785821	-0.0574
BMI,Height	UKB_460K.body_BMIz,UKB_460K.body_HEIGHTz	Heart Left Vent.	0.0018353499	0.003863938	0.31739539	0.9154735	-0.0319747369337979	0.0673159931261335	-0.0574
BMI,Height	UKB_460K.body_BMIz,UKB_460K.body_HEIGHTz	Liver	0.0002046179	0.003158539	0.47417361	0.9569647	-0.00356477177700348	0.0550268076017775	-0.0574
BMI,Height	UKB_460K.body_BMIz,UKB_460K.body_HEIGHTz	Lung	0.0018880548	0.003183807	0.27658457	0.9154735	-0.0328929407665505	0.0554670230707728	-0.0574
BMI,Height	UKB_460K.body_BMIz,UKB_460K.body_HEIGHTz	Min. Salivary Gland	-0.0016900763	0.002434825	0.24380146	0.9154735	0.0294438379790941	0.0424185511219014	-0.0574
BMI,Height	UKB_460K.body_BMIz,UKB_460K.body_HEIGHTz	Muscle Skeletal	0.002006892	0.003957636	0.30604456	0.9154735	-0.034963275261324	0.0689483623768873	-0.0574
BMI,Height	UKB_460K.body_BMIz,UKB_460K.body_HEIGHTz	Tibial Nerve	0.0054911961	0.004027076	0.08635163	0.8852248	-0.09566543728223	0.0701581223478092	-0.0574
BMI,Height	UKB_460K.body_BMIz,UKB_460K.body_HEIGHTz	Ovary	-0.0040141531	0.005242424	0.22192577	0.9154735	0.0699329808362369	0.091331431014347	-0.0574
BMI,Height	UKB_460K.body_BMIz,UKB_460K.body_HEIGHTz	Pancreas	-0.0015551041	0.004567141	0.36674063	0.9154735	0.0270924059233449	0.0795669214730615	-0.0574
BMI,Height	UKB_460K.body_BMIz,UKB_460K.body_HEIGHTz	Pituitary	0.0003227431	0.0035229	0.4635028	0.9569647	-0.00562270209059233	0.0613745704735063	-0.0574
BMI,Height	UKB_460K.body_BMIz,UKB_460K.body_HEIGHTz	Prostate	-0.0002208911	0.004093388	0.47848236	0.9569647	0.00384827700348432	0.0713133722974666	-0.0574
BMI,Height	UKB_460K.body_BMIz,UKB_460K.body_HEIGHTz	Skin (sun unexposed)	0.0052079402	0.005789522	0.18418101	0.9154735	-0.0907306655052265	0.100862754891975	-0.0574
BMI,Height	UKB_460K.body_BMIz,UKB_460K.body_HEIGHTz	Skin (sun exposed)	-0.0027440351	0.006684614	0.34071955	0.9154735	0.0478054895470383	0.116456695943638	-0.0574
BMI,Height	UKB_460K.body_BMIz,UKB_460K.body_HEIGHTz	Spleen	0.0014102734	0.003342477	0.33654	0.9154735	-0.0245692229965157	0.0582313019046615	-0.0574
BMI,Height	UKB_460K.body_BMIz,UKB_460K.body_HEIGHTz	Stomach	0.0033293191	0.003628978	0.17945969	0.9154735	-0.058002074912892	0.06322260827553	-0.0574
BMI,Height	UKB_460K.body_BMIz,UKB_460K.body_HEIGHTz	Testis	0.0050706759	0.004003978	0.10268324	0.8852248	-0.0883393013937282	0.0697557107502512	-0.0574
BMI,Height	UKB_460K.body_BMIz,UKB_460K.body_HEIGHTz	Thyroid	0.0021136192	0.004668022	0.32535109	0.9154735	-0.0368226341463415	0.0813244174054228	-0.0574
BMI,Height	UKB_460K.body_BMIz,UKB_460K.body_HEIGHTz	Uterus	-0.0238913882	0.017403854	0.08491282	0.8852248	0.416226275261324	0.303203027429348	-0.0574
BMI,Height	UKB_460K.body_BMIz,UKB_460K.body_HEIGHTz	Vagina	0.0026999814	0.007394319	0.35750244	0.9154735	-0.0470380034843206	0.128820880634169	-0.0574
BMI,Height	UKB_460K.body_BMIz,UKB_460K.body_HEIGHTz	Whole Blood	-0.0067315134	0.003788335	0.03779188	0.8852248	0.11727375261324	0.0659988608026505	-0.0574
BMI,Height	UKB_460K.body_BMIz,UKB_460K.body_HEIGHTz	AllTissues	-0.0005034308	0.008757703	0.47707969	1	0.00877057142857143	0.15257321811909	-0.0574
BMI,Menarche Age	UKB_460K.body_BMIz,UKB_460K.repro_MENARCHE_AGE	Adipose Sub.	-0.0001226119	0.003431576	0.485748622	0.9948231	0.00158618240620957	0.0443929581185097	-0.0773
BMI,Menarche Age	UKB_460K.body_BMIz,UKB_460K.repro_MENARCHE_AGE	Adipose Visc.	-0.001995448	0.003140325	0.262574868	0.7890178	0.0258143337645537	0.0406251556478664	-0.0773
BMI,Menarche Age	UKB_460K.body_BMIz,UKB_460K.repro_MENARCHE_AGE	Adrenal Gland	0.001413604	0.00224074	0.264064502	0.7890178	-0.0182872445019405	0.0289875813279629	-0.0773
BMI,Menarche Age	UKB_460K.body_BMIz,UKB_460K.repro_MENARCHE_AGE	Aorta Artery	0.0002240836	0.006291004	0.485792802	0.9948231	-0.00289888227684347	0.0813842686040946	-0.0773
BMI,Menarche Age	UKB_460K.body_BMIz,UKB_460K.repro_MENARCHE_AGE	Coronary Artery	-0.0007429484	0.002819327	0.396075001	0.9654328	0.00961123415265201	0.0364725362903587	-0.0773
BMI,Menarche Age	UKB_460K.body_BMIz,UKB_460K.repro_MENARCHE_AGE	Tibial Artery	0.001774277	0.003126355	0.28517954	0.7890178	-0.0229531306597671	0.0404444355392542	-0.0773
BMI,Menarche Age	UKB_460K.body_BMIz,UKB_460K.repro_MENARCHE_AGE	Brain Limbic	-0.003286219	0.004527532	0.233971484	0.7890178	0.0425125355756792	0.0585709169379749	-0.0773
BMI,Menarche Age	UKB_460K.body_BMIz,UKB_460K.repro_MENARCHE_AGE	Brain Cortex	-0.0009206295	0.002231178	0.339942367	0.8838502	0.0119098253557568	0.0288638767847502	-0.0773
BMI,Menarche Age	UKB_460K.body_BMIz,UKB_460K.repro_MENARCHE_AGE	Brain Basal Ganglia	-0.003196422	0.004613267	0.244193665	0.7890178	0.0413508667529107	0.059680039863534	-0.0773
BMI,Menarche Age	UKB_460K.body_BMIz,UKB_460K.repro_MENARCHE_AGE	Brain Cereb.	0.002080919	0.003610326	0.282179215	0.7890178	-0.0269200388098318	0.0467053814708281	-0.0773
BMI,Menarche Age	UKB_460K.body_BMIz,UKB_460K.repro_MENARCHE_AGE	Brain Spinal Cord	-0.0007193734	0.002456623	0.384825975	0.9654328	0.00930625355756792	0.0317803757763067	-0.0773
BMI,Menarche Age	UKB_460K.body_BMIz,UKB_460K.repro_MENARCHE_AGE	Brain Subst. Nigra	-0.003134536	0.002913068	0.140957937	0.7890178	0.0405502716688228	0.0376852300149864	-0.0773
BMI,Menarche Age	UKB_460K.body_BMIz,UKB_460K.repro_MENARCHE_AGE	Breast	-0.001717378	0.00277977	0.268349289	0.7890178	0.0222170504527814	0.0359608014948003	-0.0773
BMI,Menarche Age	UKB_460K.body_BMIz,UKB_460K.repro_MENARCHE_AGE	LCLs	-0.0002835147	0.001304802	0.41399286	0.9669036	0.00366771927554981	0.0168797102279387	-0.0773
BMI,Menarche Age	UKB_460K.body_BMIz,UKB_460K.repro_MENARCHE_AGE	Fibroblasts	0.002304217	0.0020608	0.131758343	0.7890178	-0.0298087580853816	0.0266597669805642	-0.0773
BMI,Menarche Age	UKB_460K.body_BMIz,UKB_460K.repro_MENARCHE_AGE	Sigmoid Intestine	0.003300606	0.002705749	0.111261021	0.7890178	-0.0426986545924968	0.0350032270357802	-0.0773
BMI,Menarche Age	UKB_460K.body_BMIz,UKB_460K.repro_MENARCHE_AGE	Transverse Intestine	0.00218753	0.002617007	0.201608465	0.7890178	-0.0282992238033635	0.0338552058687686	-0.0773
BMI,Menarche Age	UKB_460K.body_BMIz,UKB_460K.repro_MENARCHE_AGE	Esophagus Mucosa	0.003369598	0.002913249	0.123708506	0.7890178	-0.0435911772315653	0.0376875712545082	-0.0773
BMI,Menarche Age	UKB_460K.body_BMIz,UKB_460K.repro_MENARCHE_AGE	Esophagus Muscularis	0.003488984	0.004920376	0.239134656	0.7890178	-0.0451356274256145	0.0636529898120586	-0.0773
BMI,Menarche Age	UKB_460K.body_BMIz,UKB_460K.repro_MENARCHE_AGE	Heart A. Appen.	-0.002609681	0.003668284	0.238412857	0.7890178	0.0337604269081501	0.0474551632799828	-0.0773
BMI,Menarche Age	UKB_460K.body_BMIz,UKB_460K.repro_MENARCHE_AGE	Heart Left Vent.	-0.002526773	0.002585311	0.164196049	0.7890178	0.0326878783958603	0.0334451568605532	-0.0773
BMI,Menarche Age	UKB_460K.body_BMIz,UKB_460K.repro_MENARCHE_AGE	Liver	-0.005166268	0.003209908	0.053756188	0.7890178	0.0668339974126779	0.0415253243689481	-0.0773
BMI,Menarche Age	UKB_460K.body_BMIz,UKB_460K.repro_MENARCHE_AGE	Lung	-0.001328445	0.002372004	0.28772215	0.7890178	0.0171855756791721	0.0306856945195013	-0.0773
BMI,Menarche Age	UKB_460K.body_BMIz,UKB_460K.repro_MENARCHE_AGE	Min. Salivary Gland	-0.000281329	0.001561774	0.428523565	0.9669036	0.00363944372574386	0.0202040595577004	-0.0773
BMI,Menarche Age	UKB_460K.body_BMIz,UKB_460K.repro_MENARCHE_AGE	Muscle Skeletal	-0.001607596	0.002957226	0.293352781	0.7890178	0.0207968434670116	0.0382564774448263	-0.0773
BMI,Menarche Age	UKB_460K.body_BMIz,UKB_460K.repro_MENARCHE_AGE	Tibial Nerve	-0.003525333	0.003212002	0.136200515	0.7890178	0.0456058602846054	0.0415524225460884	-0.0773
BMI,Menarche Age	UKB_460K.body_BMIz,UKB_460K.repro_MENARCHE_AGE	Ovary	0.0004556202	0.002735842	0.433866989	0.9669036	-0.00589418111254851	0.0353925195974239	-0.0773
BMI,Menarche Age	UKB_460K.body_BMIz,UKB_460K.repro_MENARCHE_AGE	Pancreas	-0.002320574	0.00218145	0.143715075	0.7890178	0.030020362225097	0.0282205702125345	-0.0773
BMI,Menarche Age	UKB_460K.body_BMIz,UKB_460K.repro_MENARCHE_AGE	Pituitary	0.002099318	0.002476985	0.198350035	0.7890178	-0.0271580595084088	0.0320437926486157	-0.0773
BMI,Menarche Age	UKB_460K.body_BMIz,UKB_460K.repro_MENARCHE_AGE	Prostate	0.002196459	0.002160858	0.154701502	0.7890178	-0.0284147347994825	0.0279541755728116	-0.0773
BMI,Menarche Age	UKB_460K.body_BMIz,UKB_460K.repro_MENARCHE_AGE	Skin (sun unexposed)	0.005067151	0.004005049	0.102901458	0.7890178	-0.0655517593790427	0.0518117561323048	-0.0773
BMI,Menarche Age	UKB_460K.body_BMIz,UKB_460K.repro_MENARCHE_AGE	Skin (sun exposed)	-0.005003726	0.005196119	0.167780371	0.7890178	0.064731254851229	0.0672201706408771	-0.0773
BMI,Menarche Age	UKB_460K.body_BMIz,UKB_460K.repro_MENARCHE_AGE	Spleen	0.005205616	0.002462811	0.017270929	0.6735662	-0.0673430271668823	0.0318604251445537	-0.0773
BMI,Menarche Age	UKB_460K.body_BMIz,UKB_460K.repro_MENARCHE_AGE	Stomach	0.006424285	0.002193808	0.001703712	0.1328896	-0.0831084734799483	0.0283804378706329	-0.0773
BMI,Menarche Age	UKB_460K.body_BMIz,UKB_460K.repro_MENARCHE_AGE	Testis	1.942145e-05	0.002993297	0.497411555	0.9948231	-0.000251247736093144	0.0387231192636452	-0.0773
BMI,Menarche Age	UKB_460K.body_BMIz,UKB_460K.repro_MENARCHE_AGE	Thyroid	0.0002955898	0.002383146	0.450644408	0.9763962	-0.00382393014230272	0.0308298341155294	-0.0773
BMI,Menarche Age	UKB_460K.body_BMIz,UKB_460K.repro_MENARCHE_AGE	Uterus	0.001256328	0.001577916	0.212959418	0.7890178	-0.0162526261319534	0.0204128816392129	-0.0773
BMI,Menarche Age	UKB_460K.body_BMIz,UKB_460K.repro_MENARCHE_AGE	Vagina	-0.002992092	0.001603654	0.031034963	0.7890178	0.0387075291073739	0.0207458507078422	-0.0773
BMI,Menarche Age	UKB_460K.body_BMIz,UKB_460K.repro_MENARCHE_AGE	Whole Blood	-0.003569083	0.003774823	0.172202675	0.7890178	0.0461718369987063	0.0488334134328797	-0.0773
BMI,Menarche Age	UKB_460K.body_BMIz,UKB_460K.repro_MENARCHE_AGE	AllTissues	-0.003886372	0.005103854	0.223191681	1	0.0502764812419146	0.0660265692918516	-0.0773
BMI,WHRadjBMI	UKB_460K.body_BMIz,UKB_460K.body_WHRadjBMIz	Adipose Sub.	-0.006691835	0.002791872	0.00826724400000001	0.2200196	0.391335380116959	0.163267377392802	-0.0171
BMI,WHRadjBMI	UKB_460K.body_BMIz,UKB_460K.body_WHRadjBMIz	Adipose Visc.	-0.002821232	0.002751695	0.15261776	0.8435526	0.16498432748538	0.160917826070815	-0.0171
BMI,WHRadjBMI	UKB_460K.body_BMIz,UKB_460K.body_WHRadjBMIz	Adrenal Gland	0.001059632	0.001266025	0.201303196	0.8435526	-0.061966783625731	0.0740365546309708	-0.0171
BMI,WHRadjBMI	UKB_460K.body_BMIz,UKB_460K.body_WHRadjBMIz	Aorta Artery	0.001059063	0.003992884	0.395413244	0.9662398	-0.0619335087719298	0.233501978612709	-0.0171
BMI,WHRadjBMI	UKB_460K.body_BMIz,UKB_460K.body_WHRadjBMIz	Coronary Artery	0.001079551	0.00304424	0.361436781	0.9397356	-0.0631316374269006	0.178025721903262	-0.0171
BMI,WHRadjBMI	UKB_460K.body_BMIz,UKB_460K.body_WHRadjBMIz	Tibial Artery	0.001015245	0.002685783	0.352712642	0.9397356	-0.0593710526315789	0.157063336591311	-0.0171
BMI,WHRadjBMI	UKB_460K.body_BMIz,UKB_460K.body_WHRadjBMIz	Brain Limbic	0.0001898636	0.002766984	0.472647038	0.978492	-0.011103134502924	0.161811943348899	-0.0171
BMI,WHRadjBMI	UKB_460K.body_BMIz,UKB_460K.body_WHRadjBMIz	Brain Cortex	-0.003980436	0.001745268	0.011283058	0.2200196	0.232774035087719	0.102062475619614	-0.0171
BMI,WHRadjBMI	UKB_460K.body_BMIz,UKB_460K.body_WHRadjBMIz	Brain Basal Ganglia	-0.001526725	0.001832693	0.202408275	0.8435526	0.0892821637426901	0.107175047972415	-0.0171
BMI,WHRadjBMI	UKB_460K.body_BMIz,UKB_460K.body_WHRadjBMIz	Brain Cereb.	0.005698972	0.002342638	0.007493042	0.2200196	-0.333273216374269	0.136996395933669	-0.0171
BMI,WHRadjBMI	UKB_460K.body_BMIz,UKB_460K.body_WHRadjBMIz	Brain Spinal Cord	0.0003045324	0.001771457	0.431753882	0.9662398	-0.0178089122807018	0.103594001139347	-0.0171
BMI,WHRadjBMI	UKB_460K.body_BMIz,UKB_460K.body_WHRadjBMIz	Brain Subst. Nigra	0.002549557	0.00340669	0.227110305	0.8435526	-0.149096900584795	0.199221622756257	-0.0171
BMI,WHRadjBMI	UKB_460K.body_BMIz,UKB_460K.body_WHRadjBMIz	Breast	0.001992448	0.002563754	0.218532077	0.8435526	-0.116517426900585	0.149927106855851	-0.0171
BMI,WHRadjBMI	UKB_460K.body_BMIz,UKB_460K.body_WHRadjBMIz	LCLs	-0.001302216	0.001671252	0.21793509	0.8435526	0.0761529824561403	0.0977340633603	-0.0171
BMI,WHRadjBMI	UKB_460K.body_BMIz,UKB_460K.body_WHRadjBMIz	Fibroblasts	-0.0045663	0.001926078	0.00887537500000002	0.2200196	0.267035087719298	0.112636121427501	-0.0171
BMI,WHRadjBMI	UKB_460K.body_BMIz,UKB_460K.body_WHRadjBMIz	Sigmoid Intestine	0.0003248743	0.00194193	0.433569141	0.9662398	-0.0189984970760234	0.113563164385473	-0.0171
BMI,WHRadjBMI	UKB_460K.body_BMIz,UKB_460K.body_WHRadjBMIz	Transverse Intestine	0.00106681	0.001980882	0.295097591	0.9207045	-0.0623865497076023	0.115841060551894	-0.0171
BMI,WHRadjBMI	UKB_460K.body_BMIz,UKB_460K.body_WHRadjBMIz	Esophagus Mucosa	8.349777e-06	0.002028619	0.498357962	0.9967159	-0.000488291052631579	0.118632666596829	-0.0171
BMI,WHRadjBMI	UKB_460K.body_BMIz,UKB_460K.body_WHRadjBMIz	Esophagus Muscularis	-0.004036091	0.00327901	0.109182582	0.8435526	0.236028713450292	0.191754974904988	-0.0171
BMI,WHRadjBMI	UKB_460K.body_BMIz,UKB_460K.body_WHRadjBMIz	Heart A. Appen.	0.002195616	0.003721935	0.277624663	0.9022802	-0.128398596491228	0.217657022055935	-0.0171
BMI,WHRadjBMI	UKB_460K.body_BMIz,UKB_460K.body_WHRadjBMIz	Heart Left Vent.	-0.005986325	0.007843157	0.222655799	0.8435526	0.350077485380117	0.458664156175868	-0.0171
BMI,WHRadjBMI	UKB_460K.body_BMIz,UKB_460K.body_WHRadjBMIz	Liver	0.001128021	0.00134835	0.201410365	0.8435526	-0.0659661403508772	0.0788508561820871	-0.0171
BMI,WHRadjBMI	UKB_460K.body_BMIz,UKB_460K.body_WHRadjBMIz	Lung	0.002187236	0.001591847	0.08471714	0.8225775	-0.127908538011696	0.0930904874175304	-0.0171
BMI,WHRadjBMI	UKB_460K.body_BMIz,UKB_460K.body_WHRadjBMIz	Min. Salivary Gland	-0.0005320266	0.001238112	0.333704012	0.9397356	0.0311126666666667	0.0724041970034345	-0.0171
BMI,WHRadjBMI	UKB_460K.body_BMIz,UKB_460K.body_WHRadjBMIz	Muscle Skeletal	-0.003342152	0.002167034	0.0615039429999999	0.6853296	0.195447485380117	0.126727119525515	-0.0171
BMI,WHRadjBMI	UKB_460K.body_BMIz,UKB_460K.body_WHRadjBMIz	Tibial Nerve	0.001838495	0.002950025	0.266572169	0.9022802	-0.10751432748538	0.172516090516491	-0.0171
BMI,WHRadjBMI	UKB_460K.body_BMIz,UKB_460K.body_WHRadjBMIz	Ovary	0.0001075318	0.001840207	0.47670122	0.978492	-0.00628840935672515	0.107614436030621	-0.0171
BMI,WHRadjBMI	UKB_460K.body_BMIz,UKB_460K.body_WHRadjBMIz	Pancreas	-0.002304625	0.002159672	0.142959334	0.8435526	0.134773391812865	0.126296634204207	-0.0171
BMI,WHRadjBMI	UKB_460K.body_BMIz,UKB_460K.body_WHRadjBMIz	Pituitary	-0.0006233813	0.001732681	0.359506363	0.9397356	0.0364550467836257	0.101326345751247	-0.0171
BMI,WHRadjBMI	UKB_460K.body_BMIz,UKB_460K.body_WHRadjBMIz	Prostate	-0.0009284378	0.001467762	0.263512696	0.9022802	0.0542946081871345	0.0858340452785076	-0.0171
BMI,WHRadjBMI	UKB_460K.body_BMIz,UKB_460K.body_WHRadjBMIz	Skin (sun unexposed)	-0.001346499	0.003160614	0.335044954	0.9397356	0.0787426315789474	0.184831245518289	-0.0171
BMI,WHRadjBMI	UKB_460K.body_BMIz,UKB_460K.body_WHRadjBMIz	Skin (sun exposed)	0.007826987	0.004958946	0.057241796	0.6853296	-0.457718538011696	0.289996834314874	-0.0171
BMI,WHRadjBMI	UKB_460K.body_BMIz,UKB_460K.body_WHRadjBMIz	Spleen	-0.003280381	0.002502016	0.094912784	0.8225775	0.19183514619883	0.146316703487582	-0.0171
BMI,WHRadjBMI	UKB_460K.body_BMIz,UKB_460K.body_WHRadjBMIz	Stomach	0.004179168	0.002088663	0.022702572	0.3541601	-0.244395789473684	0.122144038009664	-0.0171
BMI,WHRadjBMI	UKB_460K.body_BMIz,UKB_460K.body_WHRadjBMIz	Testis	0.000454494	0.001918705	0.406376751	0.9662398	-0.0265785964912281	0.112204993248713	-0.0171
