Trait	Trait_Nickname	Tissue	TCSC_h2	TCSC_JKSE	TCSC_JKP	TCSC_FDRP	prop_h2g	prop_h2g_se
UKB_460K.mental_NEUROTICISM	Neuroticism	Brain_Spinal_cord_cervical_c-1	 1.144893e-03	0.0015990203	0.236996710	0.8570243	0.0100517399493145	0.0140388087102839
UKB_460K.mental_NEUROTICISM	Neuroticism	Brain_Substantia_nigra	-3.062288e-04	0.0012970013	0.593324496	0.8570243	-0.00268857587191909	0.0113871927478737
UKB_460K.mental_NEUROTICISM	Neuroticism	Breast_Mammary_Tissue	-6.934915e-04	0.0015662956	0.671029975	0.9090921	-0.00608859950916096	0.01375149747545
UKB_460K.mental_NEUROTICISM	Neuroticism	Cells_EBV-transformed_lymphocytes	-1.331767e-04	0.0009862052	0.553709693	0.8570243	-0.00116924231916306	0.00865851834931256
UKB_460K.mental_NEUROTICISM	Neuroticism	Cells_Cultured_fibroblasts	-1.128252e-04	0.0023712759	0.518974494	0.8570243	-0.000990563509343125	0.0208189277980861
UKB_460K.mental_NEUROTICISM	Neuroticism	Colon_Sigmoid	 3.290611e-04	0.0020258851	0.435484285	0.8570243	0.00288903529733891	0.0177865243110772
UKB_460K.mental_NEUROTICISM	Neuroticism	Colon_Transverse	-1.488945e-03	0.0015841606	0.826364327	0.9345454	-0.0130723872320698	0.0139083463157639
UKB_460K.mental_NEUROTICISM	Neuroticism	Esophagus_Mucosa	-1.838078e-03	0.0017360974	0.855141200	0.9345454	-0.0161376473137356	0.015242294669008
UKB_460K.mental_NEUROTICISM	Neuroticism	Esophagus_Muscularis	-2.639332e-04	0.0021086905	0.549803333	0.8570243	-0.00231723580688313	0.0185135250842141
UKB_460K.mental_NEUROTICISM	Neuroticism	Heart_Atrial_Appendage	 3.402377e-03	0.0018909218	0.035983897	0.7016860	0.0298716130492612	0.0166015958123721
UKB_460K.mental_NEUROTICISM	Neuroticism	Heart_Left_Ventricle	 9.743535e-04	0.0021587244	0.325866444	0.8570243	0.00855446469113226	0.0189528045126176
UKB_460K.mental_NEUROTICISM	Neuroticism	Liver	 1.686170e-03	0.0018116707	0.175997546	0.8052542	0.0148039489942165	0.0159058005293188
UKB_460K.mental_NEUROTICISM	Neuroticism	Lung	-1.582936e-03	0.0016976610	0.824440725	0.9345454	-0.0138975963582395	0.0149048374704651
UKB_460K.mental_NEUROTICISM	Neuroticism	Minor_Salivary_Gland	 2.714144e-04	0.0009582604	0.388497726	0.8570243	0.00238291871512619	0.00841317288479541
UKB_460K.mental_NEUROTICISM	Neuroticism	Muscle_Skeletal	-4.615704e-04	0.0022602643	0.580905625	0.8570243	-0.00405241834828755	0.0198442873190795
UKB_460K.mental_NEUROTICISM	Neuroticism	Nerve_Tibial	 4.479031e-04	0.0019940259	0.411136471	0.8570243	0.00393242428123759	0.0175068119324615
UKB_460K.mental_NEUROTICISM	Neuroticism	Ovary	 2.741782e-03	0.0024558230	0.132116686	0.8052542	0.0240718327510536	0.0215612206364887
UKB_460K.mental_NEUROTICISM	Neuroticism	Pancreas	-2.613241e-03	0.0015621289	0.952823723	0.9854788	-0.022943294264152	0.013714915563081
UKB_460K.mental_NEUROTICISM	Neuroticism	Pituitary	-1.211293e-04	0.0017544696	0.527521263	0.8570243	-0.00106347019666315	0.015403596276595
UKB_460K.mental_NEUROTICISM	Neuroticism	Prostate	 9.531735e-05	0.0014242277	0.473320452	0.8570243	0.000836851158866889	0.0125041941400356
UKB_460K.mental_NEUROTICISM	Neuroticism	Skin_Not_Sun_Exposed_Suprapubic	-3.468762e-03	0.0016946485	0.979665650	0.9854788	-0.0304544530294441	0.0148783885458398
UKB_460K.mental_NEUROTICISM	Neuroticism	Skin_Sun_Exposed_Lower_leg	 2.244130e-03	0.0022931589	0.163884059	0.8052542	0.0197026304511596	0.0201330899729248
UKB_460K.mental_NEUROTICISM	Neuroticism	Spleen	-1.555601e-03	0.0016324831	0.829680918	0.9345454	-0.0136576073560701	0.0143325999745645
UKB_460K.mental_NEUROTICISM	Neuroticism	Stomach	 4.730445e-03	0.0021242975	0.012979388	0.5061961	0.0415315625619284	0.0186505487169684
UKB_460K.mental_NEUROTICISM	Neuroticism	Testis	 5.090678e-04	0.0017544623	0.385848429	0.8570243	0.00446942791597031	0.0154035317155811
UKB_460K.mental_NEUROTICISM	Neuroticism	Thyroid	 3.603662e-04	0.0017381419	0.417876682	0.8570243	0.00316388273236266	0.0152602447288727
UKB_460K.mental_NEUROTICISM	Neuroticism	Uterus	-1.423789e-03	0.0015520790	0.820518602	0.9345454	-0.0125003441662644	0.0136266812565234
UKB_460K.mental_NEUROTICISM	Neuroticism	Vagina	-1.228256e-03	0.0011244310	0.862657255	0.9345454	-0.0107836373037928	0.00987208915211791
UKB_460K.mental_NEUROTICISM	Neuroticism	Whole_Blood	-9.429048e-04	0.0015022798	0.734883132	0.9345454	-0.00827835636427032	0.0131894626574958
UKB_460K.mental_NEUROTICISM	Neuroticism	AllTissues	 6.516422e-03	0.0022719419	0.002063963	NA	0.0572117813327243	0.0199468125066554
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Adipose_Subcutaneous	 0.0149672682	0.007720132	2.626697e-02	0.34147065	0.0642372027894322	0.0331336119394385
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Adipose_Visceral_Omentum	 0.0000627760	0.005793577	4.956774e-01	0.92054368	0.000269424876256888	0.0248651387192518
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Adrenal_Gland	-0.0043517002	0.002919598	9.319554e-01	0.98529567	-0.0186768250740875	0.0125304638768874
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Artery_Aorta	 0.0180834507	0.005503188	5.081131e-04	0.01981641	0.0776113763692146	0.0236188318968496
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Artery_Coronary	 0.0079254094	0.008151444	1.654580e-01	0.77563040	0.0340146328054257	0.034984737931934
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Artery_Tibial	 0.0125873414	0.006132012	2.004958e-02	0.34147065	0.0540229245599039	0.0263176490194641
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Brain_Limbic	-0.0046820126	0.003438857	9.133225e-01	0.98529567	-0.0200944748473747	0.014759044702361
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Brain_Cortex	 0.0015520052	0.006311164	4.028743e-01	0.88626074	0.00666096652648635	0.027086540659556
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Brain_BasalGanglia	-0.0056879508	0.003919859	9.266184e-01	0.98529567	-0.0244118058460631	0.0168234288285587
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Brain_Cerebellum	 0.0041812036	0.009788519	3.346336e-01	0.86741710	0.0179450796612167	0.0420108104629139
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Brain_Spinal_cord_cervical_c-1	 0.0061846516	0.006334064	1.644303e-01	0.77563040	0.0265435690049727	0.0271848233455921
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Brain_Substantia_nigra	-0.0015292966	0.002333332	7.438991e-01	0.98529567	-0.00656350491868609	0.010014301349542
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Breast_Mammary_Tissue	-0.0030779122	0.005302647	7.191938e-01	0.98529567	-0.0132099234857416	0.0227581407497811
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Cells_EBV-transformed_lymphocytes	-0.0031227018	0.002254337	9.170039e-01	0.98529567	-0.0134021537334875	0.00967526805478017
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Cells_Cultured_fibroblasts	 0.0042727613	0.005052755	1.988796e-01	0.77563040	0.0183380314768788	0.0216856441586807
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Colon_Sigmoid	-0.0046467482	0.005176452	8.153194e-01	0.98529567	-0.019943125194689	0.0222165328033371
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Colon_Transverse	-0.0048849221	0.004379059	8.676859e-01	0.98529567	-0.0209653309901696	0.0187942465727009
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Esophagus_Mucosa	-0.0060333056	0.003814607	9.431332e-01	0.98529567	-0.0258940152712511	0.016371704899162
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Esophagus_Muscularis	 0.0028809013	0.007795957	3.558634e-01	0.86741710	0.0123643831998802	0.0334590419827281
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Heart_Atrial_Appendage	-0.0005298695	0.006244792	5.338096e-01	0.94629885	-0.00227411803689473	0.0268016812092098
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Heart_Left_Ventricle	 0.0119349808	0.015811661	2.251781e-01	0.79835857	0.0512230935357708	0.0678612048508116
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Liver	 0.0145909812	0.016896426	1.939164e-01	0.77563040	0.0626222368392013	0.0725168480810755
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Lung	-0.0045350956	0.005958104	7.767205e-01	0.98529567	-0.0194639295772551	0.0255712607997671
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Minor_Salivary_Gland	-0.0028244050	0.002441589	8.763209e-01	0.98529567	-0.0121219100473831	0.0104789208889892
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Muscle_Skeletal	-0.0016321349	0.005078436	6.260408e-01	0.98529567	-0.00700487080490039	0.0217958637639861
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Nerve_Tibial	-0.0020045080	0.005359406	6.458041e-01	0.98529567	-0.0086030387539182	0.0230017425409243
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Ovary	 0.0052775975	0.004871136	1.393060e-01	0.77563040	0.0226506330695499	0.0209061650718506
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Pancreas	 0.0105473931	0.005986889	3.905589e-02	0.38079495	0.0452677815096601	0.0256948022935627
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Pituitary	-0.0078475724	0.004295807	9.661349e-01	0.98529567	-0.0336805683801005	0.0184369387443914
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Prostate	-0.0072198531	0.003314954	9.852957e-01	0.98529567	-0.0309864940649859	0.0142272706671667
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Skin_Not_Sun_Exposed_Suprapubic	-0.0062012571	0.004112525	9.342093e-01	0.98529567	-0.026614837491797	0.0176503237020183
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Skin_Sun_Exposed_Lower_leg	 0.0006005975	0.005253724	4.544927e-01	0.88626074	0.00257767174146352	0.0225481726710643
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Spleen	 0.0027802220	0.004841090	2.828835e-01	0.84865063	0.0119322831490799	0.020777212253586
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Stomach	 0.0005614223	0.003724482	4.400911e-01	0.88626074	0.00240953792309245	0.0159849028961358
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Testis	 0.0008320428	0.003952055	4.166254e-01	0.88626074	0.00357099931920404	0.0169616075371027
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Thyroid	 0.0037936927	0.008656372	3.306010e-01	0.86741710	0.0162819429672528	0.0371518125068807
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Uterus	 0.0025736690	0.003740868	2.457304e-01	0.79862395	0.0110457898709616	0.0160552277374509
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Vagina	-0.0023483414	0.003051862	7.791953e-01	0.98529567	-0.0100787184605844	0.0130981194876926
UKB_460K.bp_DIASTOLICadjMEDz	DBP	Whole_Blood	 0.0069871831	0.004693321	6.827656e-02	0.53255720	0.0299879104742872	0.0201430085040846
UKB_460K.bp_DIASTOLICadjMEDz	DBP	AllTissues	 0.0600179636	0.007075624	1.103398e-17	NA	0.257587826689822	0.030367486819736
UKB_460K.blood_WHITE_COUNT	WBC Count	Adipose_Subcutaneous	-0.0016003451	0.006501310	5.972198e-01	0.98210104	-0.00704067362912442	0.0286023296187331
UKB_460K.blood_WHITE_COUNT	WBC Count	Adipose_Visceral_Omentum	-0.0045399638	0.005124729	8.121625e-01	0.98552816	-0.0199734440255221	0.0225461015919211
UKB_460K.blood_WHITE_COUNT	WBC Count	Adrenal_Gland	 0.0018116503	0.004635605	3.479681e-01	0.96933969	0.00797030469333238	0.020394215930042
UKB_460K.blood_WHITE_COUNT	WBC Count	Artery_Aorta	-0.0012803503	0.005321883	5.950605e-01	0.98210104	-0.00563286541512389	0.0234134759273826
UKB_460K.blood_WHITE_COUNT	WBC Count	Artery_Coronary	 0.0003292014	0.004321739	4.696406e-01	0.98210104	0.00144831215455304	0.0190133710777655
UKB_460K.blood_WHITE_COUNT	WBC Count	Artery_Tibial	-0.0019520778	0.006530270	6.175024e-01	0.98210104	-0.00858811157632648	0.0287297384429928
UKB_460K.blood_WHITE_COUNT	WBC Count	Brain_Limbic	-0.0005913948	0.004500892	5.522686e-01	0.98210104	-0.00260182481498739	0.0198015504670506
UKB_460K.blood_WHITE_COUNT	WBC Count	Brain_Cortex	 0.0018940829	0.004086530	3.215051e-01	0.96451533	0.00833296479167268	0.0179785766986731
UKB_460K.blood_WHITE_COUNT	WBC Count	Brain_BasalGanglia	-0.0031465316	0.003939071	7.877969e-01	0.98552816	-0.0138430780832762	0.0173298337578699
UKB_460K.blood_WHITE_COUNT	WBC Count	Brain_Cerebellum	-0.0013733987	0.005411705	6.001684e-01	0.98210104	-0.00604222900248491	0.0238086446711661
UKB_460K.blood_WHITE_COUNT	WBC Count	Brain_Spinal_cord_cervical_c-1	 0.0027419787	0.002356153	1.222622e-01	0.66921786	0.0120632587179586	0.0103658280462683
UKB_460K.blood_WHITE_COUNT	WBC Count	Brain_Substantia_nigra	-0.0026019588	0.002628343	8.389036e-01	0.98552816	-0.0114472451781215	0.0115633217531462
UKB_460K.blood_WHITE_COUNT	WBC Count	Breast_Mammary_Tissue	 0.0005365950	0.005764371	4.629167e-01	0.98210104	0.0023607349164394	0.0253601874765794
UKB_460K.blood_WHITE_COUNT	WBC Count	Cells_EBV-transformed_lymphocytes	-0.0033154044	0.002395114	9.168570e-01	0.98879627	-0.0145860289919227	0.0105372381440667
UKB_460K.blood_WHITE_COUNT	WBC Count	Cells_Cultured_fibroblasts	 0.0205591745	0.011139259	3.247151e-02	0.42212960	0.0904495138160911	0.0490068567524461
UKB_460K.blood_WHITE_COUNT	WBC Count	Colon_Sigmoid	-0.0036838749	0.004177883	8.110457e-01	0.98552816	-0.0162071046632728	0.0183804801560454
UKB_460K.blood_WHITE_COUNT	WBC Count	Colon_Transverse	 0.0052085825	0.005708459	1.807706e-01	0.70500530	0.0229150130003265	0.0251142054978033
UKB_460K.blood_WHITE_COUNT	WBC Count	Esophagus_Mucosa	 0.0003025165	0.004402294	4.726071e-01	0.98210104	0.00133091303393343	0.0193677715355569
UKB_460K.blood_WHITE_COUNT	WBC Count	Esophagus_Muscularis	-0.0017660944	0.004682075	6.469888e-01	0.98210104	-0.00776988283578821	0.0205986566952611
UKB_460K.blood_WHITE_COUNT	WBC Count	Heart_Atrial_Appendage	-0.0060917368	0.004941318	8.911778e-01	0.98879627	-0.0268004257528133	0.0217391912727822
UKB_460K.blood_WHITE_COUNT	WBC Count	Heart_Left_Ventricle	 0.0103551637	0.004766468	1.490889e-02	0.29072329	0.0455572533084259	0.0209699418553136
UKB_460K.blood_WHITE_COUNT	WBC Count	Liver	-0.0017866935	0.002532770	7.597289e-01	0.98552816	-0.00786050825539758	0.011142849446426
UKB_460K.blood_WHITE_COUNT	WBC Count	Lung	-0.0088141179	0.005070594	9.589194e-01	0.98879627	-0.0387774655734972	0.0223079356927246
UKB_460K.blood_WHITE_COUNT	WBC Count	Minor_Salivary_Gland	-0.0051655322	0.002262222	9.887963e-01	0.98879627	-0.0227256144553148	0.00995258130802877
UKB_460K.blood_WHITE_COUNT	WBC Count	Muscle_Skeletal	 0.0012198756	0.003840668	3.753864e-01	0.97600452	0.00536680863566036	0.0168969135750141
UKB_460K.blood_WHITE_COUNT	WBC Count	Nerve_Tibial	 0.0131788967	0.012061493	1.372755e-01	0.66921786	0.0579801876482829	0.0530642018881593
UKB_460K.blood_WHITE_COUNT	WBC Count	Ovary	-0.0033165710	0.003080496	8.591784e-01	0.98552816	-0.0145911612882072	0.0135525566371421
UKB_460K.blood_WHITE_COUNT	WBC Count	Pancreas	 0.0144571072	0.010765497	8.965035e-02	0.58272731	0.0636036390556287	0.0473625033020946
UKB_460K.blood_WHITE_COUNT	WBC Count	Pituitary	 0.0037145512	0.003834331	1.663321e-01	0.70500530	0.0163420643032553	0.0168690299915187
UKB_460K.blood_WHITE_COUNT	WBC Count	Prostate	-0.0069311550	0.003220200	9.843170e-01	0.98879627	-0.0304934226820011	0.0141671786025841
UKB_460K.blood_WHITE_COUNT	WBC Count	Skin_Not_Sun_Exposed_Suprapubic	 0.0103389312	0.007634632	8.783393e-02	0.58272731	0.0454858389946018	0.0335883484392017
UKB_460K.blood_WHITE_COUNT	WBC Count	Skin_Sun_Exposed_Lower_leg	 0.0003258329	0.007576892	4.828494e-01	0.98210104	0.00143349286512723	0.0333343227784301
UKB_460K.blood_WHITE_COUNT	WBC Count	Spleen	 0.0053867808	0.006889420	2.171391e-01	0.70570210	0.0236989916164839	0.0303098129470602
UKB_460K.blood_WHITE_COUNT	WBC Count	Stomach	 0.0067398732	0.004841455	8.194345e-02	0.58272731	0.0296518838360183	0.0212998463243387
UKB_460K.blood_WHITE_COUNT	WBC Count	Testis	-0.0018960024	0.004055931	6.799161e-01	0.98210104	-0.00834140949333537	0.017843953037401
UKB_460K.blood_WHITE_COUNT	WBC Count	Thyroid	 0.0046873080	0.005621454	2.021898e-01	0.70570210	0.0206216805318126	0.0247314297409442
UKB_460K.blood_WHITE_COUNT	WBC Count	Uterus	-0.0019037344	0.004138561	6.772416e-01	0.98210104	-0.008375426136796	0.0182074837424919
UKB_460K.blood_WHITE_COUNT	WBC Count	Vagina	-0.0026051449	0.002623872	8.396116e-01	0.98552816	-0.0114612622624573	0.0115436530127858
UKB_460K.blood_WHITE_COUNT	WBC Count	Whole_Blood	 0.0476646358	0.014639226	5.650618e-04	0.02203741	0.209699233420843	0.0644048664152508
UKB_460K.blood_WHITE_COUNT	WBC Count	AllTissues	 0.0870906554	0.007983882	5.259746e-28	NA	0.383152905224677	0.035124867328338
UKB_460K.body_HEIGHTz	Height	Adipose_Subcutaneous	 0.0078783135	0.014097820	2.881382e-01	0.7893216	0.0116888924827883	0.0209166468686598
UKB_460K.body_HEIGHTz	Height	Adipose_Visceral_Omentum	-0.0021902619	0.015501831	5.561798e-01	0.8033708	-0.00324964671433144	0.0229997493661159
UKB_460K.body_HEIGHTz	Height	Adrenal_Gland	 0.0018117086	0.011741148	4.386849e-01	0.8033708	0.00268799497740319	0.0174201011971691
UKB_460K.body_HEIGHTz	Height	Artery_Aorta	-0.0017905359	0.018363343	5.388377e-01	0.8033708	-0.00265658152179372	0.027245316017889
UKB_460K.body_HEIGHTz	Height	Artery_Coronary	 0.0146316291	0.029987788	3.128034e-01	0.7893216	0.0217086484692478	0.0444922677766951
UKB_460K.body_HEIGHTz	Height	Artery_Tibial	 0.0164467745	0.015792048	1.488312e-01	0.7893216	0.0244017426330668	0.0234303379963853
UKB_460K.body_HEIGHTz	Height	Brain_Limbic	 0.0077556034	0.013720196	2.859454e-01	0.7893216	0.0115068300346289	0.0203563739705116
UKB_460K.body_HEIGHTz	Height	Brain_Cortex	 0.0190945479	0.014437220	9.298559e-02	0.7893216	0.0283301897808602	0.0214202076027622
UKB_460K.body_HEIGHTz	Height	Brain_BasalGanglia	 0.0043218419	0.013546493	3.748490e-01	0.7893216	0.00641222834307447	0.0200986546953984
UKB_460K.body_HEIGHTz	Height	Brain_Cerebellum	-0.0166738019	0.016295666	8.468945e-01	0.9601641	-0.0247385785291469	0.024177545988757
UKB_460K.body_HEIGHTz	Height	Brain_Spinal_cord_cervical_c-1	 0.0064012026	0.009094846	2.407701e-01	0.7893216	0.00949733329634749	0.0134938369633062
UKB_460K.body_HEIGHTz	Height	Brain_Substantia_nigra	-0.0249628861	0.007965397	9.991375e-01	0.9993278	-0.037036922981795	0.0118180961960016
UKB_460K.body_HEIGHTz	Height	Breast_Mammary_Tissue	 0.0063424363	0.020757146	3.799720e-01	0.7893216	0.00941014285291829	0.030796952490274
UKB_460K.body_HEIGHTz	Height	Cells_EBV-transformed_lymphocytes	 0.0618829530	0.060034425	1.513194e-01	0.7893216	0.0918144702895613	0.0890718468041665
UKB_460K.body_HEIGHTz	Height	Cells_Cultured_fibroblasts	 0.0456281596	0.023823140	2.772793e-02	0.7398420	0.0676975662183326	0.0353459056947082
UKB_460K.body_HEIGHTz	Height	Colon_Sigmoid	-0.0173655297	0.018667177	8.238846e-01	0.9601641	-0.025764880895716	0.0276961086319746
UKB_460K.body_HEIGHTz	Height	Colon_Transverse	 0.0094329282	0.024670672	3.510994e-01	0.7893216	0.0139954424170581	0.0366033703377516
UKB_460K.body_HEIGHTz	Height	Esophagus_Mucosa	 0.0059542597	0.014825820	3.439840e-01	0.7893216	0.00883421324578568	0.0219967654377482
UKB_460K.body_HEIGHTz	Height	Esophagus_Muscularis	 0.0058310299	0.020420215	3.876107e-01	0.7893216	0.0086513797237228	0.030297055006049
UKB_460K.body_HEIGHTz	Height	Heart_Atrial_Appendage	-0.0062820685	0.015334495	6.589756e-01	0.8566683	-0.00932057634767043	0.0227514768811988
UKB_460K.body_HEIGHTz	Height	Heart_Left_Ventricle	-0.0114017813	0.013578904	7.994529e-01	0.9601641	-0.0169165894905044	0.0201467415252942
UKB_460K.body_HEIGHTz	Height	Liver	-0.0129681455	0.008917548	9.270584e-01	0.9771697	-0.0192405719421116	0.0132307833921857
UKB_460K.body_HEIGHTz	Height	Lung	-0.0050565408	0.018918721	6.053721e-01	0.8302453	-0.00750228609434696	0.0280693182770451
UKB_460K.body_HEIGHTz	Height	Minor_Salivary_Gland	-0.0081198870	0.009279522	8.092220e-01	0.9601641	-0.0120473101288293	0.0137678362700168
UKB_460K.body_HEIGHTz	Height	Muscle_Skeletal	 0.0250118019	0.014090355	3.794061e-02	0.7398420	0.0371094983322862	0.0209055712720773
UKB_460K.body_HEIGHTz	Height	Nerve_Tibial	-0.0003644213	0.011580825	5.125517e-01	0.8033708	-0.000540684360260036	0.017182233426984
UKB_460K.body_HEIGHTz	Height	Ovary	 0.0217508657	0.030157460	2.353799e-01	0.7893216	0.0322713140495227	0.0447440064523613
UKB_460K.body_HEIGHTz	Height	Pancreas	 0.0131594896	0.028510691	3.221972e-01	0.7893216	0.0195244652389052	0.0423007283764865
UKB_460K.body_HEIGHTz	Height	Pituitary	 0.0056183278	0.013583127	3.395742e-01	0.7893216	0.00833579787263495	0.0201530076486429
UKB_460K.body_HEIGHTz	Height	Prostate	-0.0351369300	0.010958678	9.993278e-01	0.9993278	-0.0521319435542751	0.0162591661408677
UKB_460K.body_HEIGHTz	Height	Skin_Not_Sun_Exposed_Suprapubic	 0.0139975696	0.026982818	3.019645e-01	0.7893216	0.0207679073843031	0.0400338540342766
UKB_460K.body_HEIGHTz	Height	Skin_Sun_Exposed_Lower_leg	-0.0291710745	0.026813517	8.616857e-01	0.9601641	-0.0432805260294168	0.0397826666995251
UKB_460K.body_HEIGHTz	Height	Spleen	-0.0056556455	0.018943118	6.173619e-01	0.8302453	-0.00839116539255098	0.0281055165451372
UKB_460K.body_HEIGHTz	Height	Stomach	-0.0215001381	0.015764814	9.136856e-01	0.9771697	-0.0318993147610395	0.0233899317525598
UKB_460K.body_HEIGHTz	Height	Testis	-0.0010165203	0.018400077	5.220285e-01	0.8033708	-0.00150819034701908	0.0272998179025082
UKB_460K.body_HEIGHTz	Height	Thyroid	-0.0013028469	0.014380246	5.360947e-01	0.8033708	-0.00193300727683964	0.0213356760288224
UKB_460K.body_HEIGHTz	Height	Uterus	 0.1579368047	0.171528601	1.785877e-01	0.7893216	0.234327603373077	0.254493473255855
UKB_460K.body_HEIGHTz	Height	Vagina	 0.0016629133	0.023309036	4.715628e-01	0.8033708	0.0024672304080851	0.034583140185451
UKB_460K.body_HEIGHTz	Height	Whole_Blood	 0.0033302951	0.013819062	4.047803e-01	0.7893216	0.00494109060389059	0.0205030590932918
UKB_460K.body_HEIGHTz	Height	AllTissues	 0.2549224406	0.040088587	1.015503e-10	NA	0.378223205659855	0.0594786157992013
UKB_460K.other_MORNINGPERSON	Chronotype	Adipose_Subcutaneous	-5.322335e-04	0.0017349638	6.204905e-01	0.9284766	-0.00501633870141044	0.016352156313429
UKB_460K.other_MORNINGPERSON	Chronotype	Adipose_Visceral_Omentum	 4.951416e-03	0.0021966497	1.209568e-02	0.2358658	0.0466674450654829	0.0207035783801227
UKB_460K.other_MORNINGPERSON	Chronotype	Adrenal_Gland	 1.407763e-03	0.0015540450	1.825022e-01	0.8896983	0.0132682690763295	0.0146469837148825
UKB_460K.other_MORNINGPERSON	Chronotype	Artery_Aorta	-8.906314e-04	0.0017920127	6.904057e-01	0.9284766	-0.00839426412970331	0.0168898461514677
UKB_460K.other_MORNINGPERSON	Chronotype	Artery_Coronary	 3.298806e-03	0.0016893196	2.542505e-02	0.3305256	0.0310914840608446	0.0159219567477155
UKB_460K.other_MORNINGPERSON	Chronotype	Artery_Tibial	 2.298987e-03	0.0035811981	2.604495e-01	0.8943571	0.0216681129601122	0.0337530452053088
UKB_460K.other_MORNINGPERSON	Chronotype	Brain_Limbic	-6.978919e-05	0.0013391277	5.207816e-01	0.9241062	-0.00065776800262668	0.0126213736587707
